Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2006-12-31,11.47,2008-12-31,7.66,522 days,2006-06-30/10.4441,-33.19%,-33.19%,Rise by 50.16%,-33.19%
Buy,2011-12-31,16.09,2013-12-31,27.91,521 days,2009-12-31/15.4416,73.51%,73.51%,Rise by 72.64%,40.32%
Buy,2014-06-30,28.69,2017-09-30,47.96,849 days,2013-12-31/27.9131,67.18%,67.18%,Rise by 32.28%,107.50%
Buy,2017-12-31,52.32,2020-12-31,87.59,783 days,2017-09-30/47.9555,67.42%,67.42%,Rise by 14.05%,174.92%
Buy,2021-03-31,103.43,2024-06-30,183.42,847 days,2020-12-31/87.594,77.33%,77.33%,Rise by 39.88%,252.25%
Buy,2024-12-31,190.44,2024-12-31,190.44,0 days,2024-06-30/183.42,0.00%,0.00%,Rise by 0%,252.25%
