Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2023-02-02,108.8,2024-05-16,175.43,335 days,2022-11-30/101.45,61.24%,61.24%,Rise by -11.97%,61.24%
Buy,2024-10-29,171.14,2025-10-29,275.17,261 days,2024-08-20/168.96,60.79%,60.79%,Rise by 7.12%,122.03%
