Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-02,65.13,2021-02-19,64.37,2020-12-01-2020-12-31,58.36-60.8,Sell,13 days,1.17%,Fall by 1.4%,1.17%
2021-02-19,64.37,2022-01-04,72.21,2020-12-31-2021-02-05,56.56-69.36,Buy,227 days,12.18%,Rise by -11.51%,13.35%
2021-03-15,63.07,2021-03-16,64.01,2021-02-05-2021-02-26,62.79-66.71,Sell,1 days,-1.49%,Fall by 0.84%,11.86%
2021-05-28,66.11,2021-06-03,66.48,2021-04-16-2021-04-30,64.1-65.86,Sell,4 days,-0.56%,Fall by -0.2%,11.3%
2021-06-03,66.48,2022-12-19,86.42,2020-12-31-2021-05-21,56.56-70.11,Buy,402 days,29.99%,Rise by 1.92%,41.29%
2021-09-09,70.61,2021-09-20,70.96,2020-12-31-2021-08-18,56.56-73.34,Buy,7 days,0.5%,Rise by -0.44%,41.79%
2021-12-06,69.5,2022-01-05,72.18,2021-08-18-2021-10-29,65.9-71.9,Sell,22 days,-3.86%,Fall by 11.47%,37.93%
2022-01-11,72.37,2022-01-11,72.37,2021-10-29-2021-12-30,64.06-74.12,Buy,0 days,0.0%,Rise by 0%,37.93%
2022-02-07,63.76,2022-02-09,63.38,2021-10-29-2021-12-30,64.06-74.12,Sell,2 days,0.6%,Fall by 8.61%,38.53%
2022-04-19,62.78,2022-04-29,59.34,2021-12-30-2022-03-16,58.67-73.26,Sell,8 days,5.48%,Fall by 2.73%,44.01%
2022-06-16,57.72,2022-09-15,65.0,2022-03-16-2022-05-26,57.19-65.46,Buy,65 days,12.61%,Rise by 37.65%,56.62%
2022-07-05,62.34,2022-07-05,62.34,2022-04-21-2022-06-14,59.84-63.17,Sell,0 days,-0.0%,Fall by 0%,56.62%
2022-09-28,63.93,2022-09-28,63.93,2022-06-14-2022-09-12,57.17-68.88,Buy,0 days,0.0%,Rise by 0%,56.62%
2022-12-20,84.77,2022-12-22,85.28,2022-09-12-2022-10-03,62.57-67.48,Sell,2 days,-0.6%,Fall by 4.56%,56.02%
2022-12-22,85.28,2022-12-22,85.28,2021-10-29-2022-12-13,64.06-89.74,Buy,0 days,0.0%,Rise by 0%,56.02%
2023-01-26,83.62,2024-11-15,88.4,2022-10-03-2022-12-13,61.45-89.74,Buy,471 days,5.72%,Rise by 6.36%,61.73%
2023-02-28,80.53,2023-03-06,81.11,2022-06-14-2022-12-13,57.17-89.74,Sell,4 days,-0.72%,Fall by 3.7%,61.01%
2023-03-01,79.59,2023-03-13,79.51,2020-12-31-2022-12-13,56.56-89.74,Sell,8 days,0.1%,Fall by 1.76%,61.11%
2023-04-14,83.0,2023-05-02,80.44,2023-02-13-2023-03-17,79.76-86.39,Sell,12 days,3.08%,Fall by 5.42%,64.2%
2023-05-19,78.85,2025-02-11,96.14,2023-03-17-2023-04-24,76.53-87.37,Buy,452 days,21.93%,Rise by 22.12%,86.13%
2023-06-07,76.08,2023-06-09,78.12,2023-03-17-2023-04-24,76.53-87.37,Sell,2 days,-2.68%,Fall by 4.74%,83.44%
2023-06-26,76.56,2023-06-28,76.18,2023-04-24-2023-06-07,76.23-86.49,Sell,2 days,0.5%,Fall by 0.85%,83.94%
2023-07-28,76.86,2023-09-06,74.24,2023-04-24-2023-07-07,75.94-86.49,Sell,28 days,3.41%,Fall by 1.31%,87.35%
2023-08-16,78.0,2023-09-05,75.16,2022-12-13-2023-07-07,75.94-87.94,Sell,14 days,3.64%,Fall by 2.51%,90.99%
2023-08-24,76.33,2023-11-08,77.9,2023-07-07-2023-08-09,74.33-81.43,Buy,54 days,2.06%,Rise by 6.66%,93.05%
2023-09-06,74.24,2023-09-08,76.0,2023-07-07-2023-08-09,74.33-81.43,Sell,2 days,-2.37%,Fall by 3.59%,90.68%
2023-09-21,75.27,2023-09-21,75.27,2023-06-16-2023-09-06,75.14-78.5,Sell,0 days,-0.0%,Fall by 0%,90.68%
2023-10-24,78.15,2023-10-24,78.15,2023-04-24-2023-10-03,73.87-86.49,Sell,0 days,-0.0%,Fall by 0%,90.68%
2023-11-24,75.38,2023-11-24,75.38,2023-06-16-2023-10-03,73.87-78.5,Sell,0 days,-0.0%,Fall by 0%,90.68%
2023-12-26,79.95,2024-11-14,92.11,2023-10-03-2023-11-03,72.87-82.59,Buy,232 days,15.21%,Rise by 2.07%,105.89%
2024-02-07,74.42,2024-02-13,73.53,2023-07-07-2024-01-19,74.33-87.87,Sell,4 days,1.2%,Fall by 10.02%,107.08%
2024-02-08,73.8,2024-02-13,73.53,2023-07-07-2023-11-03,74.33-82.59,Sell,3 days,0.37%,Fall by 10.02%,107.45%
2024-02-16,71.58,2024-02-16,71.58,2023-10-03-2024-01-19,72.87-87.87,Sell,0 days,-0.0%,Fall by 0%,107.45%
2024-03-01,72.31,2024-04-04,69.55,2023-06-16-2024-02-16,73.09-78.5,Sell,24 days,3.82%,Fall by 7.15%,111.26%
2024-03-18,73.26,2024-03-18,73.26,2022-12-13-2024-02-16,73.09-87.94,Sell,0 days,-0.0%,Fall by 0%,111.26%
2024-04-04,69.55,2024-04-09,69.94,2022-10-03-2022-12-13,61.45-89.74,Sell,3 days,-0.56%,Fall by 7.66%,110.7%
2024-05-21,67.29,2024-05-21,67.29,2023-06-16-2024-05-03,65.53-78.5,Sell,0 days,-0.0%,Fall by 0%,110.7%
2024-06-28,68.61,2024-06-28,68.61,2022-12-13-2024-05-31,64.3-87.94,Sell,0 days,-0.0%,Fall by 0%,110.7%
2024-08-06,74.19,2024-08-06,74.19,2024-03-11-2024-05-31,64.3-74.83,Sell,0 days,-0.0%,Fall by 0%,110.7%
2024-09-30,83.84,2024-09-30,83.84,2023-10-03-2024-01-19,72.87-87.87,Buy,0 days,0.0%,Rise by 0%,110.7%
2024-11-15,88.4,2024-11-21,89.76,2021-10-29-2024-11-11,64.06-98.9,Sell,4 days,-1.54%,Fall by 0.69%,109.16%
2024-11-21,89.76,2024-11-21,89.76,2024-05-31-2024-11-11,62.07-98.9,Buy,0 days,0.0%,Rise by 0%,109.16%
2024-12-17,92.8,2025-02-10,95.48,2022-06-14-2024-11-11,57.17-98.9,Buy,39 days,2.89%,Rise by 22.97%,112.05%
2025-03-17,112.26,2025-03-19,107.51,2024-12-11-2025-01-10,91.43-91.94,Sell,2 days,4.23%,Fall by 5.68%,116.28%
2025-03-19,107.51,2025-04-08,103.19,2023-10-03-2025-03-10,72.87-119.96,Sell,14 days,4.02%,Fall by 6.09%,120.3%
2025-03-24,106.74,2025-04-08,103.19,2023-03-17-2025-03-10,76.53-119.96,Sell,11 days,3.33%,Fall by 6.09%,123.63%
2025-04-08,103.19,2025-04-11,103.63,2024-05-31-2025-03-10,62.07-119.96,Sell,3 days,-0.43%,Fall by 6.48%,123.2%
2025-04-11,103.63,2025-10-24,120.94,2023-10-03-2025-03-10,72.87-119.96,Buy,140 days,16.7%,Rise by -0.95%,139.91%
2025-05-01,103.25,2025-05-06,97.88,2025-03-10-2025-04-09,107.46-116.78,Sell,3 days,5.2%,Fall by -8.22%,145.11%
2025-06-16,110.83,2025-06-23,106.19,2025-03-10-2025-04-25,104.2-116.78,Sell,5 days,4.19%,Fall by -1.91%,149.29%
2025-09-04,112.77,2025-10-24,120.94,2025-04-25-2025-08-12,93.37-121.83,Buy,36 days,7.24%,Rise by -0.95%,156.54%
2025-09-18,113.62,2025-09-18,113.62,2024-05-31-2025-08-12,62.07-121.83,Buy,0 days,0.0%,Rise by 0%,156.54%
2025-10-06,113.58,2025-10-06,113.58,2022-06-14-2025-08-12,57.17-121.83,Buy,0 days,0.0%,Rise by 0%,156.54%
2025-10-28,117.88,2025-10-28,117.88,2025-06-09-2025-06-25,106.92-111.77,Sell,0 days,-0.0%,Fall by 0%,156.54%
