Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-07-03,1.67,2014-11-02,1.69,869 days,1.030000%,1.030000%,Rise by -12.670000%,1.030000%
Buy,2015-05-17,1.79,2017-05-21,0.96,524 days,-46.410000%,-46.410000%,Rise by 0.000000%,-45.390000%
Buy,2017-08-13,0.78,2018-06-03,0.81,209 days,3.820000%,3.820000%,Rise by -10.940000%,-41.570000%
Buy,2019-03-10,0.72,2019-07-21,0.79,94 days,9.700000%,9.700000%,Rise by 20.140000%,-31.870000%
Buy,2019-10-13,0.76,2023-01-29,0.79,859 days,4.410000%,4.410000%,Rise by 11.750000%,-27.460000%
Buy,2023-12-10,0.68,2023-12-10,0.68,0 days,0.00%,0.00%,Rise by 0%,-27.460000%
