Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-15,3.137,2016-01-17,3.1025,2015-11-08,Buy,9 Weeks,-1.1%,Rise by 3.15%,-1.1%,Absolute Extrema Case,
2015-12-27,3.142,2016-05-01,3.2013,2015-12-13,Buy,18 Weeks,1.89%,Rise by 5.82%,0.79%,Normal Case,
2016-01-10,3.1123,2016-05-01,3.2013,2015-11-29,Buy,16 Weeks,2.86%,Rise by 6.83%,3.65%,Absolute Extrema Case,
2016-01-10,3.1123,2016-05-01,3.2013,2015-12-20,Buy,16 Weeks,2.86%,Rise by 6.83%,6.51%,Normal Case,
2016-01-24,3.1025,2016-05-01,3.2013,2016-01-17,Buy,14 Weeks,3.18%,Rise by 7.17%,9.69%,Normal Case,
2016-05-15,3.2457,2016-09-04,3.3149,2016-05-01,Buy,16 Weeks,2.13%,Rise by 3.35%,11.82%,Normal Case,
2016-05-22,3.2803,2016-09-04,3.3149,2016-05-15,Buy,15 Weeks,1.05%,Rise by 2.26%,12.88%,Normal Case,
2016-08-07,3.3544,2017-02-12,2.8456,2016-07-31,Buy,27 Weeks,-15.17%,Rise by -12.81%,-2.29%,Normal Case,
2016-09-11,3.3001,2017-02-12,2.8456,2016-09-04,Buy,22 Weeks,-13.77%,Rise by -11.38%,-16.06%,Normal Case,
2016-11-06,2.9543,2017-02-12,2.8456,2016-10-30,Buy,14 Weeks,-3.68%,Rise by -10.37%,-19.74%,Normal Case,
2017-01-01,2.7171,2017-04-30,2.9147,2016-12-25,Buy,17 Weeks,7.27%,Rise by 9.09%,-12.47%,Normal Case,
2017-01-29,2.8851,2017-04-30,2.9147,2017-01-22,Buy,13 Weeks,1.03%,Rise by 2.74%,-11.44%,Normal Case,
2017-03-12,2.89,2017-05-28,2.9641,2017-03-05,Buy,11 Weeks,2.56%,Rise by 2.91%,-8.88%,Normal Case,
2017-03-26,2.8703,2017-05-28,2.9641,2017-03-19,Buy,9 Weeks,3.27%,Rise by 3.61%,-5.61%,Normal Case,
2017-04-16,2.9098,2017-08-27,3.0827,2017-04-09,Buy,19 Weeks,5.94%,Rise by 7.3%,0.33%,Normal Case,
2017-05-21,2.974,2017-08-27,3.0827,2017-05-14,Buy,14 Weeks,3.66%,Rise by 4.98%,3.99%,Normal Case,
2017-07-02,2.9394,2017-10-29,3.1123,2017-06-25,Buy,17 Weeks,5.88%,Rise by 6.22%,9.87%,Normal Case,
2017-08-13,3.1025,2017-10-29,3.1123,2017-08-06,Buy,11 Weeks,0.32%,Rise by 6.53%,10.18%,Normal Case,
2017-11-19,3.2013,2018-01-28,3.1815,2017-11-12,Buy,10 Weeks,-0.62%,Rise by 3.24%,9.57%,Normal Case,
2018-03-25,3.0728,2018-06-17,3.3149,2018-03-18,Buy,12 Weeks,7.88%,Rise by 9.33%,17.44%,Normal Case,
2018-04-08,3.0728,2018-06-17,3.3149,2018-03-25,Buy,10 Weeks,7.88%,Rise by 9.33%,25.32%,Normal Case,
2018-05-06,3.1173,2018-07-29,3.3742,2018-04-29,Buy,12 Weeks,8.24%,Rise by 9.67%,33.56%,Normal Case,
2018-06-03,3.2606,2018-10-14,3.4236,2018-05-20,Buy,19 Weeks,5.0%,Rise by 8.03%,38.56%,Normal Case,
2018-07-01,3.3396,2018-10-14,3.4236,2018-06-24,Buy,15 Weeks,2.52%,Rise by 5.47%,41.08%,Normal Case,
2018-09-09,3.3791,2018-12-23,3.5323,2018-09-02,Buy,15 Weeks,4.53%,Rise by 34.5%,45.61%,Normal Case,
2018-10-07,3.4927,2018-12-23,3.5323,2018-09-30,Buy,11 Weeks,1.13%,Rise by 30.13%,46.75%,Normal Case,
2018-10-28,3.3742,2019-03-10,3.8336,2018-08-05,Buy,19 Weeks,13.62%,Rise by 34.7%,60.36%,Local Extrema Case,
2018-10-28,3.3742,2019-03-10,3.8336,2018-10-14,Buy,19 Weeks,13.62%,Rise by 34.7%,73.98%,Normal Case,
2018-11-18,3.473,2019-03-10,3.8336,2018-11-11,Buy,16 Weeks,10.38%,Rise by 30.87%,84.36%,Normal Case,
2018-11-25,3.5026,2019-03-10,3.8336,2018-11-18,Buy,15 Weeks,9.45%,Rise by 29.76%,93.81%,Normal Case,
2018-12-09,3.557,2019-03-10,3.8336,2018-12-02,Buy,13 Weeks,7.78%,Rise by 27.78%,101.59%,Normal Case,
2018-12-23,3.5323,2019-03-10,3.8336,2018-12-16,Buy,11 Weeks,8.53%,Rise by 28.67%,110.12%,Normal Case,
2018-12-30,3.6064,2019-03-10,3.8336,2018-12-23,Buy,10 Weeks,6.3%,Rise by 26.03%,116.42%,Normal Case,
2019-01-13,3.6459,2019-04-21,4.3276,2018-11-04,Buy,14 Weeks,18.7%,Rise by 24.66%,135.11%,Local Extrema Case,
2019-03-31,4.1202,2019-07-07,4.695,2019-03-24,Buy,14 Weeks,13.95%,Rise by 19.65%,149.06%,Normal Case,
2019-05-12,4.545,2019-08-25,4.75,2019-05-05,Buy,15 Weeks,4.51%,Rise by 8.47%,153.57%,Normal Case,
2019-06-30,4.65,2019-09-01,4.55,2016-01-10,Buy,9 Weeks,-2.15%,Rise by 8.71%,151.42%,Tangent Case,
2019-08-11,4.93,2019-11-03,4.9,2019-08-04,Buy,12 Weeks,-0.61%,Rise by 2.54%,150.81%,Normal Case,
2019-10-06,4.94,2020-03-01,5.14,2019-09-29,Buy,21 Weeks,4.05%,Rise by 12.35%,154.86%,Normal Case,
2019-12-08,5.0,2020-03-01,5.14,2019-12-01,Buy,12 Weeks,2.8%,Rise by 11.0%,157.66%,Normal Case,
2020-01-12,5.27,2020-06-21,4.77,2019-12-29,Buy,23 Weeks,-9.49%,Rise by -16.51%,148.18%,Normal Case,
2020-02-02,5.42,2020-06-21,4.77,2020-01-26,Buy,20 Weeks,-11.99%,Rise by -28.04%,136.18%,Normal Case,
2020-03-01,5.14,2020-06-21,4.77,2019-11-17,Buy,16 Weeks,-7.2%,Rise by -13.23%,128.98%,Local Extrema Case,
2020-05-17,4.62,2020-09-13,4.9,2020-05-10,Buy,17 Weeks,6.06%,Rise by 8.66%,135.05%,Normal Case,
2020-06-21,4.77,2020-09-13,4.9,2020-05-31,Buy,12 Weeks,2.73%,Rise by 5.24%,137.77%,Normal Case,
