Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-12-31,29.52,2018-04-01,29.99,2017-12-24,Buy,13 Weeks,1.59%,Rise by 10.84%,377.07%,Normal Case,
2018-02-04,31.95,2018-06-03,29.4,2018-01-28,Buy,17 Weeks,-7.98%,Rise by -3.22%,369.09%,Normal Case,
2018-02-11,30.33,2018-06-03,29.4,2017-11-19,Buy,16 Weeks,-3.07%,Rise by 1.95%,366.02%,Local Extrema Case,
2018-04-29,30.15,2018-08-26,30.89,2018-04-22,Buy,17 Weeks,2.45%,Rise by 4.51%,368.48%,Normal Case,
2018-09-09,30.86,2019-02-10,28.29,2018-09-02,Buy,22 Weeks,-8.33%,Rise by -14.48%,360.15%,Normal Case,
2018-11-04,27.89,2019-02-10,28.29,2016-01-10,Buy,14 Weeks,1.43%,Rise by -16.21%,361.58%,Tangent Case,
2018-11-04,27.89,2019-02-10,28.29,2018-10-28,Buy,14 Weeks,1.43%,Rise by -16.21%,363.02%,Normal Case,
2018-11-11,28.52,2019-02-10,28.29,2018-10-21,Buy,13 Weeks,-0.81%,Rise by -14.48%,362.21%,Normal Case,
2018-11-25,26.97,2019-02-10,28.29,2018-11-18,Buy,11 Weeks,4.89%,Rise by 9.68%,367.1%,Normal Case,
2019-05-12,29.58,2019-07-21,29.4,2019-04-21,Buy,10 Weeks,-0.61%,Rise by 4.02%,366.5%,Normal Case,
2019-08-04,29.38,2019-11-24,33.18,2019-07-21,Buy,16 Weeks,12.93%,Rise by 20.32%,379.43%,Normal Case,
2019-09-29,29.35,2020-01-12,34.74,2019-09-15,Buy,15 Weeks,18.36%,Rise by 20.44%,397.79%,Normal Case,
2019-12-08,33.67,2020-06-21,25.25,2019-11-24,Buy,28 Weeks,-25.01%,Rise by -15.35%,372.79%,Normal Case,
2020-03-01,28.5,2020-06-21,25.25,2019-10-06,Buy,16 Weeks,-11.4%,Rise by -18.32%,361.38%,Local Extrema Case,
2020-06-21,25.25,2020-08-30,26.3,2020-06-14,Buy,10 Weeks,4.16%,Rise by 5.11%,365.54%,Normal Case,
2020-07-05,23.29,2020-12-20,28.67,2020-06-28,Buy,24 Weeks,23.1%,Rise by 13.95%,388.64%,Normal Case,
2020-09-06,26.54,2020-12-20,28.67,2020-08-30,Buy,15 Weeks,8.03%,Rise by -10.7%,396.67%,Normal Case,
2020-10-25,24.9,2021-01-31,29.65,2020-10-18,Buy,14 Weeks,19.08%,Rise by 73.78%,415.74%,Normal Case,
2020-12-27,29.96,2021-04-04,39.49,2020-12-20,Buy,14 Weeks,31.81%,Rise by 44.43%,447.55%,Normal Case,
2021-02-28,34.71,2021-06-20,38.78,2021-02-21,Buy,16 Weeks,11.73%,Rise by 24.66%,459.28%,Normal Case,
2021-03-07,36.93,2021-06-20,38.78,2021-02-28,Buy,15 Weeks,5.01%,Rise by 17.17%,464.29%,Normal Case,
2021-05-09,42.18,2021-09-12,40.27,2021-05-02,Buy,18 Weeks,-4.53%,Rise by -10.1%,459.76%,Normal Case,
2021-05-16,42.36,2021-09-12,40.27,2021-05-09,Buy,17 Weeks,-4.93%,Rise by -10.48%,454.83%,Normal Case,
2021-06-06,43.27,2021-09-12,40.27,2021-05-30,Buy,14 Weeks,-6.93%,Rise by -12.87%,447.89%,Normal Case,
2021-08-22,40.37,2021-11-21,45.4,2021-08-15,Buy,13 Weeks,12.46%,Rise by 18.36%,460.35%,Normal Case,
2021-10-03,43.08,2022-01-30,45.87,2021-09-26,Buy,17 Weeks,6.48%,Rise by 14.16%,466.83%,Normal Case,
2021-10-10,44.34,2022-01-30,45.87,2021-10-03,Buy,16 Weeks,3.45%,Rise by 10.92%,470.28%,Normal Case,
2021-12-05,43.87,2022-02-27,45.02,2016-03-06,Buy,12 Weeks,2.62%,Rise by -14.36%,472.9%,Tangent Case,
2022-01-09,49.18,2022-09-04,33.43,2022-01-02,Buy,34 Weeks,-32.03%,Rise by -16.73%,440.88%,Normal Case,
2022-01-16,47.91,2022-09-04,33.43,2022-01-09,Buy,33 Weeks,-30.22%,Rise by -14.53%,410.65%,Normal Case,
2022-02-13,47.92,2022-09-04,33.43,2022-02-06,Buy,29 Weeks,-30.24%,Rise by -14.65%,380.41%,Normal Case,
2022-03-20,42.9,2022-09-04,33.43,2022-03-06,Buy,24 Weeks,-22.07%,Rise by -12.7%,358.34%,Normal Case,
2022-08-28,34.03,2022-11-27,37.7,2022-08-14,Buy,13 Weeks,10.78%,Rise by 12.87%,369.12%,Normal Case,
2022-09-18,34.12,2022-11-27,37.7,2022-09-11,Buy,10 Weeks,10.49%,Rise by 12.57%,379.62%,Normal Case,
2022-09-25,31.73,2022-11-27,37.7,2022-07-17,Buy,9 Weeks,18.82%,Rise by 21.05%,398.43%,Local Extrema Case,
2022-11-06,36.79,2023-02-26,34.21,2022-10-30,Buy,16 Weeks,-7.01%,Rise by -11.74%,391.42%,Normal Case,
2022-12-25,32.47,2023-02-26,34.21,2022-12-18,Buy,9 Weeks,5.36%,Rise by -14.32%,396.78%,Normal Case,
2023-04-30,29.28,2023-07-02,28.69,2023-04-16,Buy,9 Weeks,-2.02%,Rise by 9.22%,394.76%,Normal Case,
2023-05-28,28.31,2023-08-13,31.29,2023-05-21,Buy,11 Weeks,10.53%,Rise by 12.96%,405.29%,Normal Case,
2023-07-02,28.69,2023-12-31,33.67,2023-06-25,Buy,26 Weeks,17.36%,Rise by -12.27%,422.65%,Normal Case,
2023-08-06,31.3,2023-12-31,33.67,2023-07-23,Buy,21 Weeks,7.57%,Rise by -11.69%,430.22%,Normal Case,
2023-10-22,26.31,2023-12-31,33.67,2023-10-15,Buy,10 Weeks,27.97%,Rise by 30.86%,458.19%,Normal Case,
2024-01-07,34.43,2024-04-21,36.97,2023-12-24,Buy,15 Weeks,7.38%,Rise by 10.14%,465.57%,Normal Case,
2024-03-10,35.6,2024-08-04,37.58,2024-03-03,Buy,21 Weeks,5.56%,Rise by 12.33%,471.13%,Normal Case,
2024-04-14,35.79,2024-08-04,37.58,2024-03-24,Buy,16 Weeks,5.0%,Rise by 11.74%,476.13%,Normal Case,
2024-04-28,37.83,2024-08-04,37.58,2024-04-14,Buy,14 Weeks,-0.66%,Rise by 13.4%,475.47%,Normal Case,
2024-06-09,39.78,2024-10-06,40.11,2024-05-26,Buy,17 Weeks,0.83%,Rise by 19.43%,476.3%,Normal Case,
2024-07-07,40.41,2024-10-06,40.11,2024-06-30,Buy,13 Weeks,-0.74%,Rise by 17.57%,475.56%,Normal Case,
2024-07-21,42.9,2024-10-06,40.11,2024-07-14,Buy,11 Weeks,-6.5%,Rise by 10.75%,469.06%,Normal Case,
2024-09-08,38.76,2024-12-15,45.67,2024-08-25,Buy,14 Weeks,17.83%,Rise by 22.57%,486.88%,Normal Case,
2024-10-13,41.95,2024-12-15,45.67,2024-09-29,Buy,9 Weeks,8.87%,Rise by 13.25%,495.75%,Normal Case,
2024-11-03,41.76,2025-02-23,44.81,2024-10-27,Buy,16 Weeks,7.3%,Rise by 13.51%,503.05%,Normal Case,
2025-01-05,44.81,2025-07-20,47.32,2024-12-29,Buy,28 Weeks,5.6%,Rise by -23.25%,508.66%,Normal Case,
2025-01-12,45.11,2025-07-20,47.32,2025-01-05,Buy,27 Weeks,4.9%,Rise by -23.76%,513.56%,Normal Case,
2025-02-02,46.3,2025-07-20,47.32,2025-01-26,Buy,24 Weeks,2.2%,Rise by -10.91%,515.76%,Normal Case,
2025-03-30,41.25,2025-07-20,47.32,2025-03-23,Buy,16 Weeks,14.72%,Rise by 18.62%,530.47%,Normal Case,
2025-04-27,39.69,2025-07-20,47.32,2025-04-20,Buy,12 Weeks,19.22%,Rise by 23.28%,549.7%,Normal Case,
2025-06-22,45.5,2025-10-12,48.65,2025-06-15,Buy,16 Weeks,6.92%,Rise by 14.84%,556.62%,Normal Case,
2025-06-29,47.12,2025-10-12,48.65,2025-06-22,Buy,15 Weeks,3.25%,Rise by 10.89%,559.87%,Normal Case,
2025-08-24,49.48,2025-08-24,49.48,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,559.87%,Normal Case,
2025-09-07,49.77,2025-09-07,49.77,2016-05-01,Buy,0 Weeks,0.0%,Rise by 0%,559.87%,Tangent Case,
2025-09-07,49.77,2025-09-07,49.77,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,559.87%,Normal Case,
