Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1998-10-31,7047.0,2000-10-31,14867.0,520 days,110.970000%,110.970000%,Rise by 64.990000%,110.970000%
Buy,2002-08-31,10382.0,2002-08-31,10382.0,0 days,0.00%,0.00%,Rise by 0%,110.970000%
