Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-03-01,110335.0,2021-06-18,128405.0,78 days,16.380000%,16.380000%,Rise by 5.630000%,16.380000%
Buy,2021-06-30,126802.0,2022-10-14,112072.0,336 days,-11.620000%,-11.620000%,Rise by -10.560000%,4.760000%
Buy,2022-12-14,103803.0,2023-06-28,116681.0,139 days,12.410000%,12.410000%,Rise by 6.200000%,17.170000%
Buy,2023-08-17,114982.0,2024-01-05,132023.0,100 days,14.820000%,14.820000%,Rise by 3.840000%,31.990000%
Buy,2024-01-18,127316.0,2024-07-23,126590.0,132 days,-0.570000%,-0.570000%,Rise by 2.430000%,31.420000%
Buy,2024-09-24,132156.0,2025-07-09,137481.0,205 days,4.030000%,4.030000%,Rise by -1.690000%,35.450000%
