Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2021-06-06,41.94,2021-07-11,45.53,Buy,24 days,Rise by -11.970000%,8.56
2022-06-26,24.08,2023-09-03,11.0,Buy,309 days,Rise by -12.330000%,-54.32
2023-01-15,11.8,2024-11-03,5.1,Buy,469 days,Rise by -18.900000%,-56.78
2023-04-02,10.51,2023-08-20,10.67,Buy,99 days,Rise by -23.220000%,1.52
2024-01-21,6.06,2024-04-14,4.11,Sell,59 days,Fall by 19.310000%,32.18
2024-05-05,5.57,2025-09-21,7.37,Buy,359 days,Rise by -22.800000%,32.32
2025-07-20,4.39,2025-09-14,6.22,Buy,39 days,Rise by 65.150000%,41.69
