Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2021-11-14,206.54,2023-03-19,118.15,Buy,349 days,Rise by -19.390000%,-42.8
2022-06-19,99.49,2022-07-24,103.97,Sell,24 days,Fall by -2.270000%,-4.5
2022-10-23,119.95,2023-07-16,143.34,Buy,189 days,Rise by -21.050000%,19.5
2023-01-22,101.28,2023-02-26,122.78,Buy,24 days,Rise by 51.390000%,21.23
2023-10-29,114.09,2023-11-26,128.37,Sell,19 days,Fall by -26.630000%,-12.52
2024-02-25,152.66,2024-03-31,164.96,Buy,24 days,Rise by -0.100000%,8.06
2024-03-10,164.91,2025-03-16,122.86,Buy,264 days,Rise by -11.270000%,-25.5
2024-05-12,146.32,2024-08-25,116.85,Sell,74 days,Fall by 12.360000%,20.14
2024-08-04,128.23,2024-09-08,114.28,Sell,24 days,Fall by 0.890000%,10.88
2024-08-11,115.08,2024-09-22,131.18,Sell,29 days,Fall by -10.440000%,-13.99
2025-04-06,106.66,2025-04-27,122.51,Sell,14 days,Fall by -13.460000%,-14.86
2025-10-12,118.19,2025-10-12,118.19,Sell,0 days,Fall by -7.060000%,0.0
