Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2020-02-27 - 2020-02-28,1 days,2020-03-10,203.83,2020-03-12,180.76,2 days,-11.3%,Rise by -20.74%,-11.3%,
Sell,2020-04-30 - 2020-05-06,4 days,2020-05-13,194.4,2020-05-14,192.28,1 days,1.1%,Fall by 3.92%,-10.2%,
Sell,2020-05-11 - 2020-05-19,6 days,2020-06-03,200.52,2020-06-12,190.14,7 days,5.2%,Fall by 3.56%,-5.1%,
Sell,2020-08-14 - 2020-09-02,13 days,2020-09-08,203.93,2020-09-09,202.76,1 days,0.6%,Fall by 7.06%,-4.5%,
Buy,2020-09-18 - 2020-09-21,1 days,2020-10-14,209.63,2020-11-16,223.05,23 days,6.4%,Rise by 6.4%,1.9%,
Sell,2020-10-05 - 2020-10-06,1 days,2020-10-09,208.93,2020-10-26,195.15,11 days,6.6%,Fall by 9.29%,8.5%,
Sell,2020-11-16 - 2020-11-17,1 days,2020-11-20,215.36,2020-11-23,213.46,1 days,0.9%,Fall by -0.99%,9.4%,
Sell,2021-01-22 - 2021-01-26,2 days,2021-02-04,231.69,2021-02-05,230.39,1 days,0.6%,Fall by 9.61%,10.0%,
Buy,2021-02-22 - 2021-02-23,1 days,2021-03-01,219.27,2021-03-17,230.24,12 days,5.0%,Rise by 5.89%,15.0%,
Sell,2021-03-11 - 2021-03-18,5 days,2021-03-25,220.5,2021-04-01,217.43,5 days,1.4%,Fall by 7.41%,16.4%,
Sell,2021-04-19 - 2021-04-28,7 days,2021-05-05,228.78,2021-05-14,212.06,7 days,7.3%,Fall by -2.18%,23.7%,
Sell,2021-05-07 - 2021-05-11,2 days,2021-05-14,212.06,2021-05-18,205.1,2 days,3.3%,Fall by -10.23%,26.9%,
Sell,2021-07-26 - 2021-07-27,1 days,2021-08-05,243.32,2021-08-12,241.47,5 days,0.8%,Fall by 3.93%,27.7%,
Sell,2021-08-20 - 2021-08-23,1 days,2021-08-26,245.01,2021-08-27,244.78,1 days,0.1%,Fall by 4.59%,27.8%,
Sell,2021-10-19 - 2021-10-20,1 days,2021-10-25,251.8,2021-11-02,238.12,6 days,5.4%,Fall by 13.78%,33.2%,
Buy,2021-11-02 - 2021-11-11,7 days,2021-11-19,203.92,2022-01-21,176.62,45 days,-13.4%,Rise by 0.69%,19.8%,
Buy,2021-12-16 - 2021-12-17,1 days,2022-01-04,202.2,2022-01-21,176.62,13 days,-12.7%,Rise by -12.65%,7.2%,
Buy,2022-02-18 - 2022-03-07,11 days,2022-03-09,159.47,2022-05-10,140.84,44 days,-11.7%,Rise by 9.58%,-4.5%,
Buy,2022-03-07 - 2022-03-18,9 days,2022-03-23,166.01,2022-05-06,147.71,32 days,-11.0%,Rise by 5.26%,-15.5%,
Sell,2022-03-11 - 2022-03-16,3 days,2022-03-21,147.75,2022-03-23,166.01,2 days,-12.4%,Fall by 11.45%,-27.9%,
Sell,2022-04-08 - 2022-04-14,4 days,2022-04-20,168.82,2022-04-27,159.22,5 days,5.7%,Fall by 12.5%,-22.2%,
Buy,2022-05-10 - 2022-05-12,2 days,2022-05-16,140.51,2022-05-19,147.77,3 days,5.2%,Rise by -10.33%,-17.0%,
Buy,2022-06-13 - 2022-06-15,2 days,2022-06-20,128.36,2022-06-24,136.32,4 days,6.2%,Rise by 51.22%,-10.8%,
Sell,2022-07-06 - 2022-07-08,2 days,2022-07-14,136.23,2022-07-15,143.27,1 days,-5.2%,Fall by -30.33%,-16.0%,
Sell,2022-07-29 - 2022-08-04,4 days,2022-08-16,189.53,2022-08-18,188.48,2 days,0.6%,Fall by 6.32%,-15.4%,
Sell,2022-11-03 - 2022-11-08,3 days,2022-11-15,205.5,2022-11-17,204.9,2 days,0.3%,Fall by -0.75%,-15.1%,
Sell,2022-11-25 - 2022-12-01,4 days,2022-12-12,213.13,2022-12-16,218.94,4 days,-2.7%,Fall by 7.12%,-17.9%,
Buy,2022-12-23 - 2022-12-28,3 days,2023-01-12,213.34,2023-04-10,225.02,62 days,5.5%,Rise by 2.03%,-12.4%,
Sell,2023-01-13 - 2023-01-17,2 days,2023-01-20,211.14,2023-01-26,207.64,4 days,1.7%,Fall by 1.18%,-10.7%,
Sell,2023-02-15 - 2023-02-17,2 days,2023-03-01,213.79,2023-03-10,213.22,7 days,0.3%,Fall by 2.4%,-10.5%,
Sell,2023-05-30 - 2023-05-31,1 days,2023-06-09,244.3,2023-06-16,251.43,5 days,-2.9%,Fall by 4.07%,-13.4%,
Buy,2023-07-21 - 2023-07-25,2 days,2023-07-27,240.75,2023-09-14,256.06,35 days,6.4%,Rise by 6.36%,-7.0%,
Sell,2023-09-14 - 2023-09-15,1 days,2023-09-20,248.7,2023-09-29,241.53,7 days,2.9%,Fall by 6.87%,-4.1%,
Buy,2023-09-28 - 2023-10-03,3 days,2023-10-16,240.29,2023-11-20,253.57,25 days,5.5%,Rise by 33.94%,1.4%,
Sell,2023-11-20 - 2023-11-24,4 days,2023-11-30,258.74,2023-12-12,271.98,8 days,-5.1%,Fall by 2.21%,-3.7%,
Sell,2023-12-13 - 2023-12-14,1 days,2024-01-03,270.68,2024-01-10,279.52,5 days,-3.3%,Fall by 6.52%,-7.0%,
Sell,2024-01-22 - 2024-01-29,5 days,2024-02-06,297.25,2024-02-14,306.56,6 days,-3.1%,Fall by 10.15%,-10.1%,
Buy,2024-03-22 - 2024-03-26,2 days,2024-04-03,282.6,2024-04-29,253.03,18 days,-10.5%,Rise by -10.46%,-20.6%,
Sell,2024-06-13 - 2024-06-14,1 days,2024-06-19,260.0,2024-06-20,259.1,1 days,0.3%,Fall by 4.8%,-20.2%,
Buy,2024-07-10 - 2024-07-25,11 days,2024-08-01,231.02,2024-09-18,206.66,34 days,-10.5%,Rise by -0.34%,-30.8%,
Sell,2024-10-17 - 2024-10-23,4 days,2024-10-28,213.5,2024-11-04,219.31,5 days,-2.7%,Fall by 4.77%,-33.5%,
Sell,2025-01-22 - 2025-01-27,3 days,2025-02-10,237.11,2025-02-27,244.24,13 days,-3.0%,Fall by 10.62%,-36.5%,
Buy,2025-03-13 - 2025-03-19,4 days,2025-03-26,210.68,2025-07-02,222.4,70 days,5.6%,Rise by 1.14%,-31.0%,
Sell,2025-04-16 - 2025-04-23,5 days,2025-04-28,199.55,2025-05-08,209.6,8 days,-5.0%,Fall by 1.46%,-36.0%,
Sell,2025-05-14 - 2025-05-15,1 days,2025-05-23,209.49,2025-05-27,207.48,2 days,1.0%,Fall by 10.54%,-35.0%,
Sell,2025-06-24 - 2025-07-03,7 days,2025-07-08,209.81,2025-07-17,208.82,7 days,0.5%,Fall by 10.68%,-34.6%,
Buy,2025-08-01 - 2025-08-08,5 days,2025-08-12,193.0,2025-08-13,213.97,1 days,10.9%,Rise by 23.66%,-23.7%,
Sell,2025-09-09 - 2025-09-11,2 days,2025-09-17,233.15,2025-10-03,231.17,12 days,0.8%,Fall by 10.14%,-22.8%,
Sell,2025-09-11 - 2025-09-29,12 days,2025-10-02,232.16,2025-10-03,231.17,1 days,0.4%,Fall by 3.5%,-22.4%,
