Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
DELTADRIFT,TCS.NS,Long,Weekly,2025-03-16,3511.05,2025-08-03,3003.0,-14.470030332806429,99,75.0,4,16
