Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-11-30,13.95,2011-07-31,18.41,694 days,31.970000%,31.970000%,Rise by 24.520000%,31.970000%
Buy,2015-10-31,20.01,2018-10-31,22.54,781 days,12.640000%,12.640000%,Rise by 15.740000%,44.620000%
