Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2022-05-10,71.86,2022-07-27,82.96,Buy,56 Days,-3.28,Rise by 10.52%,15.45%,15.45%,
2024-01-02,93.67,2024-08-16,94.81,Buy,163 Days,-4.25,Rise by 0.2%,1.22%,16.66%,
2024-05-01,74.44,2024-09-18,96.12,Buy,100 Days,-8.82,Rise by 2.34%,29.12%,45.79%,
2025-04-03,88.26,2025-07-14,93.42,Buy,72 Days,-6.36,Rise by -3.86%,5.85%,51.63%,
2025-04-16,80.76,2025-06-16,93.48,Buy,43 Days,-4.06,Rise by 5.06%,15.75%,67.38%,
2025-05-01,82.01,2025-07-28,93.67,Buy,62 Days,-8.19,Rise by 6.4%,14.22%,81.6%,
