Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2019-12-19 - 2019-12-30,7 days,2020-01-08,15.94,2020-01-10,15.87,2 days,0.4%,Fall by 10.23%,0.4%,
Buy,2020-01-23 - 2020-01-27,2 days,2020-02-04,14.33,2020-03-09,12.32,24 days,-14.0%,Rise by -14.03%,-13.6%,
Buy,2020-02-27 - 2020-03-09,7 days,2020-03-13,12.11,2020-03-18,10.83,3 days,-10.6%,Rise by -2.89%,-24.2%,
Sell,2020-04-08 - 2020-04-09,1 days,2020-04-15,11.42,2020-04-22,10.87,5 days,4.8%,Fall by -12.17%,-19.3%,
Sell,2020-06-03 - 2020-06-05,2 days,2020-06-12,12.01,2020-06-19,12.33,5 days,-2.7%,Fall by -6.66%,-22.0%,
Sell,2020-06-10 - 2020-06-23,9 days,2020-06-26,12.05,2020-06-30,12.31,2 days,-2.2%,Fall by -6.31%,-24.2%,
Sell,2020-07-08 - 2020-07-09,1 days,2020-07-14,12.59,2020-07-22,12.91,6 days,-2.5%,Fall by -1.75%,-26.7%,
Sell,2020-07-29 - 2020-08-04,4 days,2020-08-07,13.17,2020-08-17,13.46,6 days,-2.2%,Fall by 2.73%,-28.9%,
Sell,2020-08-19 - 2020-09-01,9 days,2020-09-04,13.14,2020-09-09,12.94,3 days,1.5%,Fall by 3.04%,-27.4%,
Sell,2020-10-16 - 2020-10-20,2 days,2020-10-23,13.26,2020-10-27,13.16,2 days,0.8%,Fall by -23.15%,-26.6%,
Buy,2020-10-28 - 2020-10-29,1 days,2020-11-02,12.88,2020-11-10,13.53,6 days,5.0%,Rise by 20.5%,-21.6%,
Sell,2020-12-17 - 2020-12-18,1 days,2021-01-19,15.35,2021-01-25,15.25,4 days,0.7%,Fall by -6.38%,-20.9%,
Sell,2021-02-24 - 2021-03-05,7 days,2021-03-15,17.36,2021-03-19,16.83,4 days,3.1%,Fall by -3.57%,-17.9%,
Sell,2021-05-07 - 2021-05-10,1 days,2021-05-20,17.98,2021-05-24,18.4,2 days,-2.3%,Fall by -2.5%,-20.2%,
Sell,2021-06-08 - 2021-06-10,2 days,2021-06-15,19.03,2021-06-18,18.62,3 days,2.2%,Fall by 4.05%,-18.1%,
Sell,2021-08-31 - 2021-09-02,2 days,2021-09-17,19.52,2021-09-27,20.19,6 days,-3.4%,Fall by -7.02%,-21.5%,
Sell,2021-10-15 - 2021-10-18,1 days,2021-10-27,21.35,2021-11-05,21.18,7 days,0.8%,Fall by 9.56%,-20.7%,
Buy,2021-12-01 - 2021-12-02,1 days,2021-12-16,20.27,2022-01-11,21.56,18 days,6.4%,Rise by 38.48%,-14.3%,
Sell,2021-12-27 - 2021-12-29,2 days,2022-01-03,20.86,2022-01-11,21.56,6 days,-3.4%,Fall by -28.76%,-17.7%,
Sell,2022-02-03 - 2022-02-04,1 days,2022-03-10,25.53,2022-03-21,26.63,7 days,-4.3%,Fall by -5.21%,-22.0%,
Buy,2022-03-23 - 2022-04-05,9 days,2022-04-08,26.72,2022-06-02,29.6,39 days,10.8%,Rise by 14.26%,-11.2%,
Sell,2022-04-14 - 2022-04-18,2 days,2022-04-25,26.95,2022-04-28,27.74,3 days,-2.9%,Fall by 8.72%,-14.2%,
Buy,2022-05-11 - 2022-05-19,6 days,2022-05-23,28.17,2022-06-03,29.88,9 days,6.1%,Rise by 8.38%,-8.1%,
Sell,2022-06-07 - 2022-06-09,2 days,2022-06-14,29.56,2022-06-21,28.58,5 days,3.3%,Fall by 15.53%,-4.8%,
Buy,2022-07-05 - 2022-07-06,1 days,2022-07-15,25.07,2022-08-23,26.62,27 days,6.2%,Rise by 7.78%,1.4%,
Sell,2022-08-24 - 2022-08-25,1 days,2022-08-31,25.72,2022-09-02,25.34,2 days,1.5%,Fall by 8.83%,2.9%,
Buy,2022-09-08 - 2022-09-19,7 days,2022-09-27,23.7,2022-10-05,25.56,6 days,7.8%,Rise by 12.15%,10.7%,
Sell,2022-10-07 - 2022-10-10,1 days,2022-10-17,25.11,2022-10-20,24.85,3 days,1.0%,Fall by 4.86%,11.8%,
Sell,2022-11-04 - 2022-11-07,1 days,2022-11-17,25.34,2022-11-22,25.33,3 days,0.0%,Fall by 5.72%,11.8%,
Buy,2022-12-07 - 2022-12-09,2 days,2022-12-21,24.39,2024-01-02,21.86,269 days,-10.4%,Rise by 3.12%,1.4%,
Sell,2023-01-17 - 2023-01-18,1 days,2023-01-25,24.94,2023-01-31,24.87,4 days,0.3%,Fall by 5.49%,1.7%,
Sell,2023-07-25 - 2023-07-31,4 days,2023-08-03,24.41,2023-08-17,23.98,10 days,1.8%,Fall by 2.38%,3.5%,
Buy,2023-10-04 - 2023-10-05,1 days,2023-10-18,25.06,2023-12-18,22.32,43 days,-10.9%,Rise by -10.93%,-7.4%,
Buy,2023-11-09 - 2023-11-16,5 days,2023-11-20,24.25,2024-01-08,21.81,35 days,-10.1%,Rise by -10.06%,-17.5%,
Buy,2023-12-07 - 2023-12-12,3 days,2023-12-14,23.21,2025-04-07,20.62,342 days,-11.2%,Rise by -2.59%,-28.7%,
Buy,2024-01-02 - 2024-01-08,4 days,2024-01-23,22.15,2024-04-02,23.29,50 days,5.1%,Rise by 7.22%,-23.5%,
Buy,2024-02-06 - 2024-02-20,10 days,2024-02-26,21.94,2024-02-26,21.94,0 days,0.0%,Rise by 8.25%,-23.5%,
Sell,2024-03-15 - 2024-03-18,1 days,2024-03-21,22.87,2024-04-03,23.57,9 days,-3.1%,Fall by -0.57%,-26.6%,
Sell,2024-04-03 - 2024-04-05,2 days,2024-04-10,23.73,2024-04-11,23.69,1 days,0.2%,Fall by 3.08%,-26.4%,
Sell,2024-07-03 - 2024-07-05,2 days,2024-07-10,23.3,2024-07-12,23.29,2 days,0.0%,Fall by 6.95%,-26.4%,
Buy,2024-07-22 - 2024-07-30,6 days,2024-08-06,21.68,2024-10-03,23.18,42 days,6.9%,Rise by 8.67%,-19.5%,
Buy,2024-10-21 - 2024-10-29,6 days,2024-10-31,22.59,2025-04-08,20.16,113 days,-10.8%,Rise by 0.35%,-30.2%,
Buy,2025-03-03 - 2025-03-05,2 days,2025-03-11,21.93,2025-06-17,23.08,70 days,5.2%,Rise by 3.28%,-25.0%,
Buy,2025-08-05 - 2025-08-13,6 days,2025-08-20,21.86,2025-08-20,21.86,0 days,0.0%,Rise by 4.35%,-25.0%,
