Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1995-03-31,50.11,1997-06-30,88.31,586 days,1993-12-31/46.5938,76.24%,76.24%,Rise by 76.24%,76.24%,
Buy,1997-09-30,94.38,2007-09-30,152.58,2608 days,1997-06-30/88.3125,61.67%,61.67%,Rise by 55.63%,137.91%,
Buy,2010-12-31,125.75,2014-12-31,205.54,1043 days,2010-03-31/117.0,63.45%,63.45%,Rise by -10.02%,201.36%,
Buy,2015-03-31,206.43,2020-09-30,334.89,1436 days,2014-12-31/205.54,62.23%,62.23%,Rise by 17.13%,263.59%,
Buy,2020-12-31,373.88,2025-06-30,617.85,1172 days,2020-09-30/334.89,65.25%,65.25%,Rise by 27.04%,328.85%,
Buy,2025-09-30,666.18,2025-09-30,666.18,0 days,2025-06-30/617.85,0.00%,0.00%,Rise by 0%,328.85%,
