Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
OSCILLATOR DELTA,CNQ.TO,Long,Daily,2025-08-21,41.94,2025-09-02,44.11,5.174058178350029,8,88.89,18,22
OSCILLATOR DELTA,CNQ.TO,Long,Daily,2025-04-22,40.52,2025-05-12,43.96,8.489634748272453,14,88.89,18,22
