Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-12-07,85.46,2022-09-26,67.3,209 days,2017-11-20/84.87,-21.25%,-21.25%,Rise by 9.22%,-21.25%
Buy,2023-01-31,72.03,2023-10-20,56.68,188 days,2022-11-28/71.46,-21.31%,-21.31%,Rise by -5.5%,-42.56%
Buy,2024-02-27,65.9,2024-02-27,65.9,0 days,2023-12-29/64.5,0.00%,0.00%,Rise by 0%,-42.56%
