Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-12-05,55.63,2021-12-26,89.76,2884 days,2010-10-31/54.67,61.35%,61.35%,Rise by 8.93%,61.35%
Buy,2024-03-03,65.98,2024-03-03,65.98,0 days,2023-09-17/65.54,0.00%,0.00%,Rise by 0%,61.35%
