Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-22,27.19,2016-05-15,26.48,2015-11-15,Buy,25 Weeks,-2.61%,Rise by -13.02%,-2.61%,Absolute Extrema Case,
2015-12-20,26.73,2016-05-15,26.48,2015-12-13,Buy,21 Weeks,-0.94%,Rise by -11.52%,-3.55%,Absolute Extrema Case,
2016-08-07,29.95,2017-04-23,32.05,2016-07-31,Buy,37 Weeks,7.01%,Rise by 15.06%,3.47%,Normal Case,
2016-08-21,29.81,2017-04-23,32.05,2016-08-14,Buy,35 Weeks,7.51%,Rise by 15.6%,10.98%,Normal Case,
2016-09-04,30.64,2017-04-23,32.05,2016-08-28,Buy,33 Weeks,4.6%,Rise by -11.26%,15.58%,Normal Case,
2016-09-11,30.04,2017-04-23,32.05,2016-09-04,Buy,32 Weeks,6.69%,Rise by -10.22%,22.27%,Normal Case,
2016-10-16,29.57,2017-04-23,32.05,2016-07-03,Buy,27 Weeks,8.39%,Rise by 16.54%,30.66%,Local Extrema Case,
2016-10-30,29.63,2017-04-23,32.05,2016-10-23,Buy,25 Weeks,8.17%,Rise by 16.3%,38.83%,Normal Case,
2017-01-01,27.34,2017-04-23,32.05,2016-12-25,Buy,16 Weeks,17.23%,Rise by 26.04%,56.05%,Normal Case,
2017-01-29,29.11,2017-04-23,32.05,2017-01-22,Buy,12 Weeks,10.1%,Rise by 18.38%,66.15%,Normal Case,
2017-03-12,30.81,2017-07-02,33.61,2017-03-05,Buy,16 Weeks,9.09%,Rise by 11.85%,75.24%,Normal Case,
2017-03-26,31.84,2017-07-02,33.61,2017-03-12,Buy,14 Weeks,5.56%,Rise by 8.23%,80.8%,Normal Case,
2017-04-02,32.33,2017-07-02,33.61,2017-03-26,Buy,13 Weeks,3.96%,Rise by 6.59%,84.76%,Normal Case,
2017-04-09,32.75,2017-07-02,33.61,2017-03-19,Buy,12 Weeks,2.63%,Rise by 5.22%,87.39%,Normal Case,
2017-05-21,33.52,2017-08-20,34.98,2017-05-14,Buy,13 Weeks,4.36%,Rise by 7.4%,91.74%,Normal Case,
2017-07-02,33.61,2017-11-19,35.93,2015-11-29,Buy,20 Weeks,6.9%,Rise by 8.66%,98.64%,Tangent Case,
2017-07-09,34.13,2017-11-19,35.93,2017-06-18,Buy,19 Weeks,5.27%,Rise by 7.0%,103.92%,Normal Case,
2017-07-16,35.43,2017-11-19,35.93,2017-06-25,Buy,18 Weeks,1.41%,Rise by 3.08%,105.33%,Normal Case,
2017-08-20,34.98,2017-11-19,35.93,2015-12-06,Buy,13 Weeks,2.72%,Rise by 4.4%,108.05%,Tangent Case,
2017-08-20,34.98,2017-11-19,35.93,2017-08-13,Buy,13 Weeks,2.72%,Rise by 4.4%,110.76%,Normal Case,
2017-08-27,35.32,2017-11-19,35.93,2017-08-20,Buy,12 Weeks,1.73%,Rise by 3.4%,112.49%,Normal Case,
2017-10-29,36.08,2018-02-11,36.56,2017-10-22,Buy,15 Weeks,1.33%,Rise by 8.9%,113.82%,Normal Case,
2017-12-31,37.12,2018-05-20,34.81,2017-12-24,Buy,20 Weeks,-6.22%,Rise by -2.77%,107.6%,Normal Case,
2018-02-11,36.56,2018-05-20,34.81,2017-11-19,Buy,14 Weeks,-4.79%,Rise by -1.29%,102.81%,Local Extrema Case,
2018-04-08,35.39,2018-08-26,37.55,2018-04-01,Buy,20 Weeks,6.1%,Rise by 6.19%,108.91%,Normal Case,
2018-05-06,35.71,2018-08-26,37.55,2018-04-29,Buy,16 Weeks,5.15%,Rise by 5.24%,114.06%,Normal Case,
2018-05-13,35.9,2018-08-26,37.55,2018-04-22,Buy,15 Weeks,4.6%,Rise by 4.68%,118.66%,Normal Case,
2018-06-03,35.81,2018-08-26,37.55,2018-05-27,Buy,12 Weeks,4.86%,Rise by 4.94%,123.52%,Normal Case,
2018-10-14,32.38,2018-12-16,34.16,2018-10-07,Buy,9 Weeks,5.5%,Rise by 9.26%,129.02%,Normal Case,
2018-11-04,32.85,2019-05-05,38.43,2018-10-28,Buy,26 Weeks,16.99%,Rise by 7.7%,146.0%,Normal Case,
2018-11-11,32.87,2019-05-05,38.43,2018-10-21,Buy,25 Weeks,16.92%,Rise by 7.64%,162.92%,Normal Case,
2018-11-25,33.88,2019-05-05,38.43,2018-11-18,Buy,23 Weeks,13.43%,Rise by 15.47%,176.35%,Normal Case,
2018-12-09,33.73,2019-05-05,38.43,2018-11-25,Buy,21 Weeks,13.93%,Rise by 15.98%,190.28%,Normal Case,
2018-12-23,34.66,2019-05-05,38.43,2018-12-16,Buy,19 Weeks,10.88%,Rise by 12.87%,201.16%,Normal Case,
2019-03-10,35.5,2019-06-23,38.01,2019-03-03,Buy,15 Weeks,7.07%,Rise by 10.2%,208.23%,Normal Case,
2019-05-26,38.59,2019-10-13,36.04,2019-05-12,Buy,20 Weeks,-6.61%,Rise by -11.09%,201.62%,Normal Case,
2019-06-02,39.12,2019-10-13,36.04,2019-05-26,Buy,19 Weeks,-7.87%,Rise by -10.53%,193.75%,Normal Case,
2019-06-09,38.85,2019-10-13,36.04,2019-06-02,Buy,18 Weeks,-7.23%,Rise by -11.69%,186.52%,Normal Case,
2019-09-29,36.58,2020-02-02,37.55,2019-09-22,Buy,18 Weeks,2.65%,Rise by 7.46%,189.17%,Normal Case,
2019-12-08,37.9,2020-05-17,27.05,2019-11-24,Buy,23 Weeks,-28.63%,Rise by -12.4%,160.54%,Normal Case,
