Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2022-01-30,37917.6016,2022-03-27,46820.4922,39 days,23.48%,23.4796%,Rise by 23.48%,23.4796%,
Buy,2022-06-05,29906.6621,2022-11-13,16353.3652,114 days,-45.32%,-45.3187%,Rise by -24.4%,-21.8391%,
