Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,MCY.NZ,Long,Daily,2025-07-09,6.25,2025-08-22,6.56,4.959999999999994,32,90.2,51,27
TRENDPULSE,MCY.NZ,Long,Daily,2025-07-07,6.14,2025-08-08,6.22,1.3029315960912065,24,90.2,51,27
TRENDPULSE,MCY.NZ,Long,Daily,2025-06-23,6.15,2025-08-15,6.26,1.7886178861788524,39,90.2,51,27
