Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-02-23,7.57,2021-09-10,6.85,142 days,-9.510000%,-9.510000%,Rise by -10.700000%,-9.510000%,
Buy,2021-09-21,6.51,2022-11-03,7.83,291 days,20.280000%,20.280000%,Rise by -0.540000%,10.770000%,
Buy,2023-02-22,8.03,2024-01-08,7.73,227 days,-3.740000%,-3.740000%,Rise by 9.780000%,7.030000%,
Buy,2024-01-22,7.69,2024-08-21,7.9,151 days,2.800000%,2.800000%,Rise by 6.050000%,9.830000%,
Buy,2024-12-23,8.85,2025-02-24,8.5,44 days,-3.950000%,-3.950000%,Rise by 0.110000%,5.870000%,
Buy,2025-09-19,9.43,2025-09-19,9.43,0 days,0.00%,0.00%,Rise by 0%,5.870000%,
