Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-04-28,176.9300,2022-05-13,168.7900,11 days,-4.60%,-4.6007%,Rise by -1.35%,-4.6007%
Buy,2022-05-16,170.4000,2022-05-24,174.1300,6 days,2.19%,2.1890%,Rise by 2.43%,-2.4117%
Buy,2022-07-08,162.3000,2022-08-01,165.0300,16 days,1.68%,1.6821%,Rise by 3.43%,-0.7297%
Buy,2023-02-27,169.0100,2023-03-03,172.4900,4 days,2.06%,2.0590%,Rise by 9.9%,1.3294%
Buy,2023-05-26,180.9200,2023-06-01,183.7600,4 days,1.57%,1.5698%,Rise by 1.52%,2.8992%
Buy,2023-10-04,169.1400,2023-10-09,172.8200,3 days,2.18%,2.1757%,Rise by 10.06%,5.0749%
Buy,2024-11-14,237.0100,2024-11-19,243.2500,3 days,2.63%,2.6328%,Rise by 5.89%,7.7077%
