Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2013-03-17,154.0000,2013-04-21,135.4700,24 days,-12.03%,-12.0325%,Rise by -14.89%,-12.0325%,
Buy,2013-05-05,142.0900,2013-06-30,119.1100,39 days,-16.17%,-16.1728%,Rise by -11.99%,-28.2053%,
Buy,2013-07-14,124.1300,2013-08-18,132.5800,24 days,6.81%,6.8074%,Rise by 7.23%,-21.3979%,
Buy,2016-12-25,107.9300,2017-01-08,111.7500,9 days,3.54%,3.5393%,Rise by 10.91%,-17.8586%,
Buy,2018-08-26,114.1600,2018-10-21,116.0100,39 days,1.62%,1.6205%,Rise by 2.29%,-16.2381%,
Buy,2021-03-14,161.4900,2021-04-25,166.4000,29 days,3.04%,3.0404%,Rise by 10.46%,-13.1976%,
Buy,2022-10-09,157.8800,2022-11-13,164.5600,24 days,4.23%,4.2311%,Rise by 13.56%,-8.9666%,
