Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-03-31,8.7500,2008-11-30,4.4650,174 days,-48.97%,-48.9714%,Rise by -11.09%,-48.9714%
Buy,2009-01-31,4.7200,2009-03-31,5.5550,41 days,17.69%,17.6907%,Rise by 144.28%,-31.2808%
Buy,2022-06-30,76.3900,2022-10-31,86.5900,87 days,13.35%,13.3525%,Rise by 42.87%,-17.9282%
