Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-12-31,116.97,2022-02-17,93.05,34 days,2021-11-05/116.91,-20.45%,-20.45%,Rise by -14.41%,-20.45%
Buy,2022-07-19,82.55,2022-07-19,82.55,0 days,2022-05-04/81.64,0.00%,0.00%,Rise by 0%,-20.45%
