Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1996-06-30,6043.9,1997-06-30,12568.0,260 days,1994-09-30/5484.0,107.95%,107.95%,Rise by 107.95%,107.95%,
Buy,1999-12-31,17092.0,2001-09-30,10636.0,455 days,1997-06-30/12568.0,-37.77%,-37.77%,Rise by -10.72%,70.17%,
Buy,2003-09-30,16011.0,2004-12-31,26196.0,328 days,2001-12-31/13578.0,63.61%,63.61%,Rise by 108.96%,133.79%,
Buy,2005-03-31,26611.0,2006-12-31,44474.0,456 days,2004-12-31/26196.0,67.13%,67.13%,Rise by 42.62%,200.91%,
Buy,2007-03-31,45805.0,2017-09-30,74294.0,2739 days,2006-12-31/44474.0,62.20%,62.20%,Rise by 41.95%,263.11%,
Buy,2017-12-31,76402.0,2021-06-30,126802.0,912 days,2017-09-30/74294.0,65.97%,65.97%,Rise by -4.43%,329.08%,
Buy,2023-12-31,134185.0,2023-12-31,134185.0,0 days,2021-06-30/126802.0,0.00%,0.00%,Rise by 0%,329.08%,
