Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-02-24,114.74,2021-05-12,121.73,54 days,6.090000%,6.090000%,Rise by 2.470000%,6.090000%,
Buy,2021-06-03,121.7,2023-04-26,131.71,493 days,8.230000%,8.230000%,Rise by 5.980000%,14.320000%,
Buy,2023-05-17,131.02,2023-08-03,132.87,55 days,1.410000%,1.410000%,Rise by 1.310000%,15.730000%,
Buy,2023-10-03,127.42,2025-06-17,133.47,444 days,4.750000%,4.750000%,Rise by 6.710000%,20.480000%,
Buy,2025-09-29,135.9,2025-10-29,143.98,21 days,5.950000%,5.950000%,Rise by 6.140000%,26.420000%,
