Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
SIGMASHELL,BRK-B,Long,Daily,2025-07-01,489.61,2025-09-10,490.08,0.09599477134861838,51,80.0,10,61,
SIGMASHELL,BRK-B,Long,Daily,2025-06-05,488.74,2025-09-10,490.08,0.27417440766050966,69,80.0,10,61,
