Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-10-09,30.27,2020-11-11,30.78,Buy,22 days,Rise by 0.330000%,1.68
2020-10-29,29.61,2020-11-05,30.3,Sell,4 days,Fall by -11.110000%,-2.33
2020-12-01,30.82,2020-12-16,31.52,Sell,10 days,Fall by -6.750000%,-2.27
2021-08-09,39.62,2021-08-16,40.46,Sell,4 days,Fall by 0.880000%,-2.12
2021-08-20,38.43,2021-08-24,39.69,Sell,1 days,Fall by -2.190000%,-3.28
2021-09-24,40.72,2021-10-06,42.0,Buy,7 days,Rise by 10.440000%,3.14
2021-10-05,42.4,2021-10-13,42.94,Buy,5 days,Rise by 6.060000%,1.27
2021-11-30,40.51,2021-12-07,41.46,Sell,4 days,Fall by -27.150000%,-2.35
2021-12-01,40.29,2021-12-07,41.46,Sell,3 days,Fall by -27.850000%,-2.9
2022-05-10,56.54,2022-05-11,57.77,Sell,0 days,Fall by 9.850000%,-2.18
2022-09-26,50.83,2022-09-28,52.22,Sell,1 days,Fall by -4.960000%,-2.73
2022-10-06,54.9,2022-11-09,55.18,Buy,23 days,Rise by 3.350000%,0.51
2022-10-12,53.85,2022-11-02,54.82,Sell,14 days,Fall by 1.060000%,-1.8
2022-10-17,53.7,2022-11-02,54.82,Sell,11 days,Fall by 0.780000%,-2.09
2023-01-05,54.36,2023-01-13,55.81,Sell,5 days,Fall by 0.970000%,-2.67
2023-03-15,52.27,2023-03-27,53.65,Sell,7 days,Fall by 0.150000%,-2.64
2023-04-18,56.35,2023-07-24,58.41,Buy,68 days,Rise by -0.270000%,3.66
2023-06-02,53.29,2023-06-16,55.88,Buy,9 days,Rise by 5.460000%,4.86
2023-10-04,56.86,2023-10-13,58.65,Sell,6 days,Fall by -1.110000%,-3.15
2023-12-05,56.67,2023-12-11,56.08,Sell,3 days,Fall by 0.720000%,1.04
2024-01-11,56.8,2024-01-24,57.99,Sell,8 days,Fall by -0.350000%,-2.1
2024-01-23,57.65,2024-01-29,57.81,Buy,3 days,Rise by 11.210000%,0.28
2024-02-09,58.09,2024-03-15,60.28,Buy,24 days,Rise by 10.360000%,3.77
2024-03-12,58.8,2024-03-18,60.51,Buy,3 days,Rise by 9.030000%,2.91
2024-05-07,61.48,2024-05-22,62.03,Buy,10 days,Rise by 3.430000%,0.89
2024-09-25,62.61,2024-10-07,64.36,Buy,7 days,Rise by 2.650000%,2.8
2024-12-10,66.3,2025-01-08,67.23,Buy,20 days,Rise by 4.990000%,1.4
2024-12-12,66.35,2025-01-08,67.23,Buy,18 days,Rise by 4.910000%,1.33
2024-12-27,64.79,2025-01-02,66.53,Sell,3 days,Fall by -6.070000%,-2.69
2025-04-07,66.44,2025-04-09,67.37,Sell,1 days,Fall by -2.350000%,-1.4
2025-05-29,69.94,2025-06-05,71.79,Sell,4 days,Fall by -4.490000%,-2.65
2025-06-13,74.83,2025-07-23,75.74,Buy,27 days,Rise by 1.760000%,1.22
2025-07-15,73.99,2025-07-23,75.74,Sell,5 days,Fall by 1.230000%,-2.37
2025-07-31,74.37,2025-08-06,73.44,Sell,3 days,Fall by -2.290000%,1.25
2025-10-10,76.07,2025-10-22,78.07,Sell,7 days,Fall by -2.680000%,-2.63
2025-10-27,78.42,2025-10-27,78.42,Sell,0 days,Fall by 0.400000%,0.0
