Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2017-06-30,31.52,2020-03-31,14.73,717 days,2017-03-31/28.03,-53.27%,-53.27%,Rise by 3.36%,-53.27%,
Buy,2024-12-31,25.35,2024-12-31,25.35,0 days,2023-06-30/21.42,0.00%,0.00%,Rise by 0%,-53.27%,
