Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-06-22,276.92,2022-01-21,305.22,2020-11-04-2021-05-10,204.78-295.08,Buy,153 days,10.22%,Rise by 5.62%,10.22%,
2021-07-19,272.66,2021-07-21,279.88,2021-05-10-2021-06-18,276.98-292.07,Sell,2 days,-2.65%,Fall by 2.48%,7.57%,
2021-08-18,286.36,2021-08-24,286.02,2021-05-10-2021-07-19,275.5-292.07,Sell,4 days,0.12%,Fall by 4.57%,7.69%,
2021-08-24,286.02,2021-11-11,284.65,2021-07-19-2021-08-11,270.73-291.82,Buy,57 days,-0.48%,Rise by 5.45%,7.21%,
2021-10-18,282.59,2021-11-04,287.69,2021-08-11-2021-09-20,274.91-288.83,Sell,13 days,-1.8%,Fall by 4.41%,5.41%,
2021-11-23,288.56,2025-04-08,492.64,2021-09-20-2021-11-08,271.36-295.65,Buy,880 days,70.72%,Rise by 9.57%,76.13%,
2021-12-23,294.49,2022-01-14,324.13,2021-11-08-2021-12-01,281.72-288.61,Sell,16 days,-10.06%,Fall by 4.89%,66.07%,
2022-04-05,344.8,2022-04-08,353.1,2022-02-09-2022-02-24,308.81-321.54,Sell,3 days,-2.41%,Fall by 11.37%,63.66%,
2022-04-08,353.1,2023-08-15,354.5,2021-12-01-2022-03-29,274.79-362.1,Buy,352 days,0.4%,Rise by 4.51%,64.05%,
2022-05-02,318.19,2022-05-12,308.06,2020-11-04-2022-03-29,204.78-362.1,Sell,8 days,3.18%,Fall by 12.82%,67.24%,
2022-05-16,309.29,2025-03-07,495.62,2020-11-04-2022-03-29,204.78-362.1,Buy,734 days,60.24%,Rise by 8.49%,127.48%,
2022-05-20,304.05,2022-05-24,309.17,2021-09-20-2022-03-29,271.36-362.1,Sell,2 days,-1.68%,Fall by 10.2%,125.8%,
2022-06-14,277.64,2022-06-16,268.56,2021-12-01-2022-03-29,274.79-362.1,Sell,2 days,3.27%,Fall by 1.58%,129.07%,
2022-06-15,278.93,2022-06-16,268.56,2021-07-19-2022-03-29,270.73-362.1,Sell,1 days,3.72%,Fall by 1.58%,132.79%,
2022-06-16,268.56,2022-06-22,269.79,2021-09-20-2021-11-08,271.36-295.65,Sell,4 days,-0.46%,Fall by 0.08%,132.33%,
2022-06-17,268.08,2022-06-22,269.79,2021-07-19-2021-08-11,270.73-291.82,Sell,3 days,-0.64%,Fall by 0.08%,131.69%,
2022-07-15,278.48,2022-07-15,278.48,2022-02-09-2022-06-23,270.71-321.54,Sell,0 days,-0.0%,Fall by 0%,131.69%,
2022-08-05,292.07,2022-08-09,292.77,2021-11-08-2022-06-23,270.71-288.61,Sell,2 days,-0.24%,Fall by 9.72%,131.45%,
2022-09-27,265.47,2022-09-29,269.58,2022-06-23-2022-08-16,263.68-308.15,Sell,2 days,-1.55%,Fall by -11.28%,129.9%,
2022-11-04,287.47,2022-11-25,317.43,2022-03-29-2022-10-13,276.78-352.55,Sell,15 days,-10.42%,Fall by 5.49%,119.48%,
2022-12-08,305.99,2022-12-08,305.99,2022-02-09-2022-10-13,276.78-321.54,Sell,0 days,-0.0%,Fall by 0%,119.48%,
2022-12-13,312.33,2022-12-19,300.03,2022-06-23-2022-08-16,263.68-308.15,Buy,4 days,-3.94%,Rise by 6.78%,115.54%,
2023-01-20,309.87,2023-01-23,310.42,2022-12-01-2022-12-20,304.19-313.3,Sell,1 days,-0.18%,Fall by 2.48%,115.37%,
2023-01-23,310.42,2023-06-26,334.12,2022-10-13-2023-01-12,259.85-321.32,Buy,110 days,7.63%,Rise by 8.86%,123.0%,
2023-03-29,305.3,2023-04-28,328.55,2023-01-12-2023-02-24,305.62-317.72,Sell,22 days,-7.62%,Fall by 2.9%,115.38%,
2023-05-08,326.14,2023-05-08,326.14,2022-12-01-2023-03-17,301.3-313.3,Sell,0 days,-0.0%,Fall by 0%,115.38%,
2023-10-06,346.34,2023-10-06,346.34,2023-03-17-2023-09-19,292.42-373.34,Buy,0 days,0.0%,Rise by 0%,115.38%,
2023-10-23,336.84,2023-10-25,336.9,2023-09-19-2023-10-04,344.01-368.46,Sell,2 days,-0.02%,Fall by -4.59%,115.37%,
2023-12-21,356.14,2023-12-26,356.83,2023-09-19-2023-10-27,336.19-368.46,Sell,3 days,-0.19%,Fall by -0.69%,115.17%,
2024-03-07,402.39,2024-04-09,414.69,2023-10-27-2024-02-26,330.58-430.0,Buy,23 days,3.06%,Rise by 0.54%,118.23%,
2024-05-24,407.41,2024-06-18,407.95,2024-02-26-2024-04-17,399.28-408.85,Sell,17 days,-0.13%,Fall by -1.41%,118.1%,
2024-09-11,453.1,2024-09-13,447.61,2024-07-18-2024-08-05,417.82-439.57,Sell,2 days,1.21%,Fall by 1.19%,119.31%,
2024-09-13,447.61,2024-09-13,447.61,2023-10-27-2024-09-04,330.58-484.82,Buy,0 days,0.0%,Rise by 0%,119.31%,
2024-09-27,457.47,2024-09-27,457.47,2024-04-17-2024-09-04,395.66-484.82,Buy,0 days,0.0%,Rise by 0%,119.31%,
2024-11-06,468.9,2025-04-01,532.99,2022-10-13-2024-09-04,259.85-484.82,Buy,104 days,13.67%,Rise by 1.28%,132.98%,
2024-12-05,470.57,2024-12-06,470.5,2024-09-04-2024-11-04,450.7-474.22,Sell,1 days,0.01%,Fall by 5.92%,132.99%,
2024-12-06,470.5,2025-03-07,495.62,2024-04-17-2024-11-27,395.66-491.67,Buy,65 days,5.34%,Rise by 8.49%,138.33%,
2024-12-20,453.2,2024-12-20,453.2,2024-11-04-2024-11-27,437.9-491.67,Buy,0 days,0.0%,Rise by 0%,138.33%,
2025-01-06,451.41,2025-01-14,450.03,2024-11-27-2024-12-18,458.73-480.87,Sell,6 days,0.31%,Fall by -8.97%,138.64%,
2025-03-10,497.1,2025-03-14,514.6,2024-11-27-2025-01-10,453.0-480.87,Sell,4 days,-3.52%,Fall by 4.71%,135.12%,
2025-05-19,512.39,2025-05-19,512.39,2025-01-10-2025-05-02,440.1-542.07,Buy,0 days,0.0%,Rise by 0%,135.12%,
2025-06-09,493.33,2025-06-09,493.33,2023-03-17-2025-05-02,292.42-542.07,Buy,0 days,0.0%,Rise by 0%,135.12%,
