Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-04-03,49.45,2011-09-25,35.88,124 days,2010-11-07/48.49,-27.44%,-27.44%,Rise by -2.61%,-27.44%
Buy,2012-12-09,42.79,2015-08-23,32.75,704 days,2012-09-16/42.37,-23.46%,-23.46%,Rise by 1.82%,-50.91%
Buy,2016-07-03,34.69,2021-01-24,55.83,1189 days,2016-04-17/34.57,60.94%,60.94%,Rise by 8.39%,10.03%
Buy,2023-01-15,41.3,2023-01-15,41.3,0 days,2022-08-14/41.05,0.00%,0.00%,Rise by 0%,10.03%
