Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,GS,Long,Monthly,2023-12-31,385.77,2025-05-31,600.45,55.649739482074835,369,95.24,21,730,
FRACTAL TRACK,GS,Long,Monthly,2022-09-30,293.05,2025-05-31,600.45,104.89677529431839,695,95.24,21,730,
