Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,GS,Long,Daily,2025-04-02,563.1,2025-09-03,730.56,29.738945125199773,110,96.88,32,190
FRACTAL TRACK,GS,Long,Daily,2022-12-12,363.18,2025-10-03,789.98,117.51748444297593,734,96.88,32,190
