Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-12-12,12.8,2011-08-21,9.85,179 days,2010-11-07/12.6564,-23.03%,-23.03%,Rise by 9.01%,-23.03%
Buy,2012-09-16,13.22,2016-11-13,21.67,1084 days,2012-04-01/12.8351,63.86%,63.86%,Rise by 22.67%,40.82%
Buy,2017-02-12,23.78,2020-03-22,18.91,809 days,2016-12-11/23.75,-20.48%,-20.48%,Rise by 6.77%,20.34%
Buy,2020-11-15,27.03,2024-07-28,43.41,964 days,2020-06-07/26.24,60.60%,60.60%,Rise by 42.32%,80.94%
Buy,2024-10-13,46.51,2024-10-13,46.51,0 days,2024-09-01/45.74,0.00%,0.00%,Rise by 0%,80.94%
