Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2004-12-31,24.8,2008-12-31,10.17,1043 days,2000-12-31/23.9643,-58.99%,-58.99%,Rise by -58.99%,-58.99%,
Buy,2013-12-31,17.76,2019-12-31,30.78,1565 days,2012-12-31/13.3144,73.33%,73.33%,Rise by 92.59%,14.34%,
Buy,2021-12-31,39.05,2021-12-31,39.05,0 days,2019-12-31/30.78,0.00%,0.00%,Rise by 0%,14.34%,
