Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-22,34.185,2016-03-27,29.52,2015-11-15,Buy,18 Weeks,-13.65%,Rise by -12.52%,-13.65%,Absolute Extrema Case,
2015-12-27,32.4,2016-03-27,29.52,2015-12-13,Buy,13 Weeks,-8.89%,Rise by -16.08%,-22.54%,Normal Case,
2016-05-01,30.095,2016-09-25,29.67,2016-04-24,Buy,21 Weeks,-1.41%,Rise by 0.0%,-23.95%,Normal Case,
2016-05-08,29.385,2016-09-25,29.67,2016-04-17,Buy,20 Weeks,0.97%,Rise by 2.42%,-22.98%,Normal Case,
2016-05-22,29.775,2016-09-25,29.67,2016-05-15,Buy,18 Weeks,-0.35%,Rise by 1.07%,-23.33%,Normal Case,
2016-09-04,30.095,2016-11-13,29.7,2016-08-28,Buy,10 Weeks,-1.31%,Rise by 0.3%,-24.64%,Normal Case,
2016-09-11,29.845,2016-11-13,29.7,2016-09-04,Buy,9 Weeks,-0.49%,Rise by 1.14%,-25.13%,Normal Case,
2016-10-16,29.63,2017-01-22,32.245,2016-08-07,Buy,14 Weeks,8.83%,Rise by 9.7%,-16.3%,Local Extrema Case,
2016-10-16,29.63,2017-01-22,32.245,2016-10-02,Buy,14 Weeks,8.83%,Rise by 9.7%,-7.48%,Normal Case,
2016-10-23,30.15,2017-01-22,32.245,2016-10-09,Buy,13 Weeks,6.95%,Rise by 7.81%,-0.53%,Normal Case,
2016-10-30,30.185,2017-01-22,32.245,2016-10-23,Buy,12 Weeks,6.82%,Rise by 7.69%,6.3%,Normal Case,
2017-01-01,32.135,2017-04-23,33.77,2016-12-25,Buy,16 Weeks,5.09%,Rise by 12.62%,11.38%,Normal Case,
2017-03-12,33.445,2017-05-28,35.63,2017-03-05,Buy,11 Weeks,6.53%,Rise by 8.21%,17.92%,Normal Case,
2017-03-26,33.745,2017-05-28,35.63,2017-03-19,Buy,9 Weeks,5.59%,Rise by 6.77%,23.5%,Normal Case,
2017-04-02,34.315,2017-06-04,35.855,2017-03-26,Buy,9 Weeks,4.49%,Rise by 5.0%,27.99%,Normal Case,
2017-05-21,35.68,2017-11-19,34.65,2017-05-07,Buy,26 Weeks,-2.89%,Rise by 0.98%,25.1%,Normal Case,
2017-08-20,33.61,2017-11-19,34.65,2017-08-13,Buy,13 Weeks,3.09%,Rise by 7.2%,28.2%,Normal Case,
2017-10-01,35.01,2018-02-11,32.455,2017-09-24,Buy,19 Weeks,-7.3%,Rise by 1.51%,20.9%,Normal Case,
2017-11-19,34.65,2018-02-11,32.455,2015-11-29,Buy,12 Weeks,-6.33%,Rise by 2.57%,14.57%,Tangent Case,
2018-04-08,33.33,2018-06-10,34.4,2018-04-01,Buy,9 Weeks,3.21%,Rise by -10.47%,17.78%,Normal Case,
2018-04-29,34.555,2019-05-19,33.905,2018-04-22,Buy,55 Weeks,-1.88%,Rise by -11.6%,15.89%,Normal Case,
2018-05-06,34.98,2019-05-19,33.905,2018-04-29,Buy,54 Weeks,-3.07%,Rise by -10.98%,12.82%,Normal Case,
2018-10-07,32.53,2019-05-19,33.905,2018-09-23,Buy,32 Weeks,4.23%,Rise by -10.39%,17.05%,Normal Case,
2018-11-04,31.315,2019-05-19,33.905,2018-10-28,Buy,28 Weeks,8.27%,Rise by 9.85%,25.32%,Normal Case,
2018-11-11,31.465,2019-05-19,33.905,2018-10-21,Buy,27 Weeks,7.75%,Rise by 9.33%,33.07%,Normal Case,
2019-03-10,31.985,2019-05-19,33.905,2019-03-03,Buy,10 Weeks,6.0%,Rise by 7.55%,39.08%,Normal Case,
2020-03-29,26.495,2020-06-28,31.56,2020-03-22,Buy,13 Weeks,19.12%,Rise by 25.51%,58.19%,Normal Case,
2020-04-05,25.97,2020-06-28,31.56,2020-03-15,Buy,12 Weeks,21.52%,Rise by 28.05%,79.72%,Normal Case,
2020-06-14,30.945,2021-01-24,34.94,2020-06-07,Buy,32 Weeks,12.91%,Rise by 27.99%,92.63%,Normal Case,
2020-06-21,32.16,2021-01-24,34.94,2020-05-31,Buy,31 Weeks,8.64%,Rise by -10.46%,101.27%,Normal Case,
2020-07-05,32.52,2021-01-24,34.94,2020-06-28,Buy,29 Weeks,7.44%,Rise by -11.45%,108.71%,Normal Case,
