Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2016-06-30,1.81,2020-09-30,1.76,Sell,1108 days,Fall by 3.840000%,2.92,
2024-06-30,1.72,2024-06-30,1.72,Buy,0 days,Rise by -0.430000%,0.0,
2025-06-30,1.75,2025-06-30,1.75,Buy,0 days,Rise by -2.310000%,0.0,
