Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-05-06,76.39,2021-05-06,76.39,2021-02-17-2021-04-21,75.76-105.11,Sell,0 days,-0.0%,Fall by 0%,0.0%
2021-06-08,73.28,2021-06-15,70.84,2021-02-17-2021-05-14,68.85-105.11,Sell,5 days,3.33%,Fall by -0.07%,3.33%
2021-07-22,75.91,2021-07-23,72.29,2021-06-01-2021-07-08,71.23-75.98,Sell,1 days,4.77%,Fall by 11.11%,8.1%
2021-07-26,66.08,2021-07-29,71.93,2021-05-14-2021-06-30,66.55-80.27,Sell,3 days,-8.85%,Fall by 10.66%,-0.75%
2021-08-17,64.26,2021-08-19,62.19,2021-06-30-2021-07-27,65.51-78.4,Sell,2 days,3.22%,Fall by -11.61%,2.47%
2021-09-13,80.17,2021-09-22,75.92,2021-05-14-2021-06-30,66.55-80.27,Buy,7 days,-5.3%,Rise by 12.66%,-2.83%
2021-09-17,77.69,2021-10-25,84.25,2021-07-27-2021-09-07,61.65-84.08,Buy,26 days,8.44%,Rise by 8.66%,5.61%
2021-10-04,69.41,2021-10-06,71.87,2021-07-27-2021-09-07,61.65-84.08,Sell,2 days,-3.54%,Fall by -7.4%,2.07%
2021-10-27,80.86,2021-10-29,78.28,2021-09-07-2021-10-04,70.195-80.94,Sell,2 days,3.19%,Fall by 12.89%,5.26%
2021-12-01,85.18,2021-12-03,77.95,2021-10-20-2021-11-09,79.57-84.96,Sell,2 days,8.49%,Fall by 12.52%,13.74%
2021-12-06,75.19,2021-12-07,78.09,2021-05-14-2021-11-23,66.55-92.69,Sell,1 days,-3.86%,Fall by 12.09%,9.89%
2021-12-07,78.09,2021-12-07,78.09,2021-07-27-2021-11-23,61.65-92.69,Buy,0 days,0.0%,Rise by 0%,9.89%
2021-12-15,73.66,2021-12-17,71.04,2021-07-27-2021-11-23,61.65-92.69,Sell,2 days,3.56%,Fall by 11.29%,13.44%
2021-12-28,65.87,2021-12-31,70.07,2021-05-14-2021-09-07,66.55-84.08,Sell,3 days,-6.38%,Fall by 4.84%,7.07%
2022-01-27,66.68,2022-01-27,66.68,2021-09-07-2022-01-05,65.589-80.94,Sell,0 days,-0.0%,Fall by 0%,7.07%
2022-05-06,55.61,2022-05-06,55.61,2021-06-30-2022-03-14,45.77-78.4,Sell,0 days,-0.0%,Fall by 0%,7.07%
2022-06-15,64.32,2022-06-15,64.32,2021-02-17-2022-03-14,45.77-105.11,Sell,0 days,-0.0%,Fall by 0%,7.07%
2022-07-25,62.98,2022-07-29,59.5,2021-06-01-2022-03-14,45.77-75.98,Sell,4 days,5.53%,Fall by 8.07%,12.59%
2022-10-12,46.4,2022-10-14,42.33,2022-08-04-2022-08-23,57.78-62.92,Sell,2 days,8.77%,Fall by 10.56%,21.36%
2022-11-28,49.91,2022-11-28,49.91,2021-09-07-2022-10-24,36.92-80.94,Sell,0 days,-0.0%,Fall by 0%,21.36%
2022-12-15,56.65,2022-12-15,56.65,2021-06-01-2022-10-24,36.92-75.98,Sell,0 days,-0.0%,Fall by 0%,21.36%
2023-01-11,63.04,2023-01-17,59.96,2022-08-26-2022-10-24,36.92-63.41,Sell,4 days,4.89%,Fall by 12.79%,26.25%
2023-01-23,61.06,2023-02-03,57.63,2022-12-08-2022-12-28,58.73-59.915,Sell,9 days,5.62%,Fall by 18.15%,31.87%
2023-02-03,57.63,2023-02-08,55.35,2022-10-24-2023-01-04,33.17-67.095,Sell,3 days,3.96%,Fall by 15.72%,35.82%
2023-02-17,53.02,2023-02-17,53.02,2022-10-24-2023-01-04,33.17-67.095,Buy,0 days,0.0%,Rise by 0%,35.82%
2023-04-06,40.76,2023-04-12,36.95,2022-12-08-2023-03-20,39.3-59.915,Sell,4 days,9.35%,Fall by 12.21%,45.17%
2023-06-26,34.97,2023-06-27,35.75,2023-05-16-2023-05-31,32.67-37.12,Sell,1 days,-2.23%,Fall by 10.71%,42.94%
2023-07-03,35.15,2023-07-03,35.15,2023-05-31-2023-06-16,31.565-40.68,Buy,0 days,0.0%,Rise by 0%,42.94%
2023-07-20,36.67,2023-07-20,36.67,2022-04-29-2023-05-31,32.67-61.56,Sell,0 days,-0.0%,Fall by 0%,42.94%
2023-08-22,33.28,2024-10-10,43.22,2023-05-31-2023-07-31,31.565-41.953,Buy,297 days,29.87%,Rise by -10.53%,72.81%
2023-09-11,31.92,2023-09-11,31.92,2023-05-31-2023-07-31,31.565-41.953,Sell,0 days,-0.0%,Fall by 0%,72.81%
2023-11-13,25.75,2023-11-15,28.59,2023-05-16-2023-10-23,24.95-37.12,Sell,2 days,-11.03%,Fall by 10.46%,61.78%
2023-12-22,27.59,2023-12-22,27.59,2023-06-16-2023-10-23,24.95-39.26,Sell,0 days,-0.0%,Fall by 0%,61.78%
2024-01-05,26.68,2024-01-09,25.32,2023-11-15-2023-12-13,25.3-28.05,Sell,2 days,5.1%,Fall by 10.15%,66.88%
2024-02-26,23.7,2024-02-28,22.81,2023-12-28-2024-01-22,21.74-28.44,Sell,2 days,3.76%,Fall by -9.86%,70.63%
2024-03-20,28.14,2024-03-21,27.05,2023-06-16-2024-01-22,21.74-39.26,Sell,1 days,3.87%,Fall by 7.36%,74.51%
2024-04-08,25.94,2024-04-10,26.67,2024-02-16-2024-03-05,21.67-24.19,Sell,2 days,-2.81%,Fall by -9.94%,71.69%
2024-04-10,26.67,2024-05-23,31.2,2024-01-22-2024-03-13,20.82-28.55,Buy,31 days,16.99%,Rise by -11.63%,88.68%
2024-05-23,31.2,2024-05-28,29.89,2024-01-22-2024-05-17,20.82-35.685,Sell,3 days,4.2%,Fall by 12.14%,92.88%
2024-05-24,30.27,2024-05-29,29.32,2024-03-13-2024-04-16,25.38-27.26,Sell,3 days,3.14%,Fall by 10.44%,96.01%
2024-06-12,29.56,2024-06-12,29.56,2024-01-22-2024-05-17,20.82-35.685,Buy,0 days,0.0%,Rise by 0%,96.01%
2024-07-19,26.26,2024-07-26,26.56,2023-07-31-2024-01-22,21.74-40.77,Sell,5 days,-1.14%,Fall by 2.86%,94.87%
2024-08-01,25.24,2024-08-07,25.33,2024-05-17-2024-07-02,26.15-34.31,Sell,4 days,-0.36%,Fall by -1.86%,94.52%
2024-08-26,25.8,2024-08-28,25.94,2024-05-17-2024-08-05,24.979-34.31,Sell,2 days,-0.54%,Fall by -49.77%,93.97%
2024-10-14,44.14,2024-10-14,44.14,2022-04-29-2024-01-22,21.74-61.56,Sell,0 days,-0.0%,Fall by 0%,93.97%
2024-10-15,40.16,2024-10-17,38.85,2024-08-05-2024-10-07,24.13-47.82,Sell,2 days,3.26%,Fall by 14.16%,97.23%
2024-10-21,39.68,2024-10-21,39.68,2023-05-31-2024-10-07,31.565-47.82,Buy,0 days,0.0%,Rise by 0%,97.23%
2024-11-05,40.03,2024-11-06,38.67,2022-12-08-2023-10-23,24.95-59.915,Sell,1 days,3.4%,Fall by 10.32%,100.63%
2024-11-08,38.35,2024-11-08,38.35,2024-01-22-2024-10-07,20.82-47.82,Buy,0 days,0.0%,Rise by 0%,100.63%
2024-11-12,36.1,2024-11-14,33.35,2023-05-31-2024-10-07,31.565-47.82,Sell,2 days,7.62%,Fall by 0.75%,108.25%
2024-11-14,33.35,2024-11-27,37.19,2021-02-17-2024-01-22,21.74-105.11,Sell,9 days,-11.51%,Fall by 11.0%,96.74%
2024-11-18,35.33,2024-11-18,35.33,2024-08-05-2024-10-07,24.13-47.82,Buy,0 days,0.0%,Rise by 0%,96.74%
2024-12-16,36.71,2024-12-24,36.46,2024-10-07-2024-11-14,35.43-44.48,Sell,6 days,0.68%,Fall by 9.22%,97.42%
2025-02-06,40.01,2025-02-18,38.91,2024-12-09-2025-01-10,33.61-40.52,Sell,8 days,2.75%,Fall by 10.25%,100.17%
2025-02-28,41.9,2025-02-28,41.9,2022-01-20-2024-01-22,21.74-76.77,Sell,0 days,-0.0%,Fall by 0%,100.17%
2025-03-13,41.24,2025-03-14,43.16,2025-01-30-2025-02-13,39.66-40.12,Sell,1 days,-4.66%,Fall by 14.71%,95.51%
2025-03-25,41.47,2025-03-27,42.89,2022-12-08-2024-01-22,21.74-59.915,Sell,2 days,-3.42%,Fall by 17.04%,92.09%
2025-04-02,41.09,2025-04-02,41.09,2025-01-10-2025-03-06,32.78-46.445,Buy,0 days,0.0%,Rise by 0%,92.09%
2025-04-08,33.02,2025-04-10,35.58,2025-01-10-2025-03-06,32.78-46.445,Sell,2 days,-7.75%,Fall by 11.24%,84.33%
2025-04-22,33.67,2025-04-24,32.47,2021-10-20-2023-10-23,24.95-84.96,Sell,2 days,3.56%,Fall by 2.74%,87.9%
2025-05-09,33.86,2025-05-13,37.25,2025-01-30-2025-04-25,32.585-40.12,Sell,2 days,-10.01%,Fall by 15.22%,77.89%
2025-05-20,33.95,2025-05-21,33.65,2025-03-06-2025-04-25,32.585-42.69,Sell,1 days,0.88%,Fall by 6.57%,78.77%
2025-06-18,32.5,2025-06-18,32.5,2024-12-09-2025-05-28,32.2-40.52,Sell,0 days,-0.0%,Fall by 0%,78.77%
2025-07-25,33.18,2025-07-30,31.75,2025-03-06-2025-07-14,31.105-42.69,Sell,3 days,4.31%,Fall by 4.28%,83.08%
2025-08-20,31.17,2025-08-25,31.99,2025-07-18-2025-08-01,31.17-33.65,Sell,3 days,-2.63%,Fall by -2.97%,80.45%
2025-09-02,31.58,2025-09-17,35.24,2025-05-13-2025-08-01,31.17-35.32,Sell,11 days,-11.59%,Fall by 9.62%,68.86%
2025-09-26,34.5,2025-09-26,34.5,2025-05-13-2025-08-28,30.45-35.32,Sell,0 days,-0.0%,Fall by 0%,68.86%
2025-10-09,33.97,2025-10-10,31.85,2021-06-01-2023-10-23,24.95-75.98,Sell,1 days,6.24%,Fall by -3.74%,75.1%
2025-10-22,32.46,2025-10-22,32.46,2024-01-22-2025-10-02,20.82-36.86,Sell,0 days,-0.0%,Fall by 0%,75.1%
