Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2018-09-30,26.09,2018-12-31,20.93,2016-06-30-2018-03-31,19.51-50.68,Sell,65 days,19.78%,Fall by -302.91%,19.78%
2021-06-30,79.81,2021-09-30,72.24,2018-12-31-2021-03-31,19.21-108.29,Sell,66 days,9.49%,Fall by 11.1%,29.26%
2024-12-31,34.67,2025-03-31,41.12,2024-03-31-2024-12-31,20.82-47.82,Sell,64 days,-18.6%,Fall by 19.65%,10.66%
