Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-10-31,36.06,2015-07-31,40.48,978 days,12.260000%,12.260000%,Rise by 15.000000%,12.260000%,
Buy,2022-02-28,34.9,2022-02-28,34.9,0 days,0.00%,0.00%,Rise by 0%,12.260000%,
