Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,DIA,Long,Weekly,2025-01-26,444.12,2025-09-14,459.32,3.4224984238494076,164,100.0,28,87
TRENDPULSE,DIA,Long,Weekly,2024-12-01,450.09,2025-09-21,462.94,2.854984558643832,209,100.0,28,87
