Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-09,7.01,2021-03-10,7.09,2020-12-11-2021-02-15,6.9-8.0,Sell,1 days,-1.14%,Fall by -2.82%,-1.14%
2021-03-30,7.67,2021-10-12,7.765,2021-02-15-2021-03-18,6.65-7.91,Buy,140 days,1.24%,Rise by 6.89%,0.1%
2021-06-16,7.53,2021-06-22,7.3,2021-03-18-2021-05-27,7.31-7.7,Sell,4 days,3.05%,Fall by 3.42%,3.15%
2021-06-28,7.255,2021-11-22,7.815,2021-05-27-2021-06-09,7.01-7.75,Buy,105 days,7.72%,Rise by 0.83%,10.87%
2021-08-09,7.23,2021-08-10,7.305,2021-06-09-2021-07-02,7.24-7.52,Sell,1 days,-1.04%,Fall by -4.52%,9.83%
2021-08-17,7.05,2021-08-20,7.15,2021-06-09-2021-07-26,7.24-7.52,Sell,3 days,-1.42%,Fall by -6.78%,8.41%
2021-10-12,7.765,2021-10-12,7.765,2021-03-18-2021-08-18,7.1-7.7,Sell,0 days,-0.0%,Fall by 0%,8.41%
2021-11-24,8.0,2021-11-24,8.0,2021-02-15-2021-11-16,6.65-8.34,Buy,0 days,0.0%,Rise by 0%,8.41%
2021-12-01,7.91,2023-02-14,8.53,2021-08-18-2021-11-16,7.01-8.34,Buy,314 days,7.84%,Rise by 4.81%,16.25%
2022-02-11,7.32,2022-02-15,7.1,2021-11-16-2021-12-20,7.655-8.185,Sell,2 days,3.01%,Fall by -5.7%,19.26%
2022-02-22,6.95,2022-02-28,7.12,2021-08-18-2021-11-16,7.01-8.34,Sell,4 days,-2.45%,Fall by -5.41%,16.81%
2022-02-24,6.88,2022-02-28,7.12,2021-05-27-2021-06-09,7.01-7.75,Sell,2 days,-3.49%,Fall by -5.41%,13.32%
2022-04-01,7.75,2022-04-01,7.75,2021-03-18-2022-02-24,7.13-7.7,Sell,0 days,-0.0%,Fall by 0%,13.32%
2022-05-02,7.8,2022-05-09,7.36,2022-03-25-2022-04-13,7.67-7.73,Sell,5 days,5.64%,Fall by 3.4%,18.97%
2022-05-16,7.41,2022-05-16,7.41,2022-02-24-2022-04-29,6.88-7.95,Buy,0 days,0.0%,Rise by 0%,18.97%
2022-06-15,7.37,2022-06-16,7.19,2022-03-25-2022-05-12,7.265-7.73,Sell,1 days,2.44%,Fall by 0.83%,21.41%
2022-07-13,7.22,2022-07-28,7.33,2022-04-29-2022-06-17,7.16-7.79,Sell,11 days,-1.52%,Fall by -2.18%,19.88%
2022-09-09,7.695,2022-11-25,7.995,2022-06-17-2022-08-16,6.99-7.82,Buy,55 days,3.9%,Rise by 1.94%,23.78%
2022-11-07,7.66,2022-11-14,7.755,2022-08-16-2022-10-17,7.18-7.66,Sell,5 days,-1.24%,Fall by -0.71%,22.54%
2023-04-03,8.78,2023-04-18,8.62,2023-02-23-2023-03-13,8.615-8.635,Sell,11 days,1.82%,Fall by 3.83%,24.36%
2023-04-18,8.62,2023-04-18,8.62,2022-10-17-2023-03-27,7.05-8.975,Buy,0 days,0.0%,Rise by 0%,24.36%
2023-05-25,8.76,2023-05-30,8.74,2023-03-27-2023-04-21,8.7-8.78,Sell,3 days,0.23%,Fall by 5.15%,24.59%
2023-07-11,8.235,2023-07-11,8.235,2023-02-23-2023-06-15,8.44-8.635,Sell,0 days,-0.0%,Fall by 0%,24.59%
2023-08-07,8.3,2023-08-24,8.03,2023-03-27-2023-07-21,8.3-8.78,Sell,13 days,3.25%,Fall by 3.74%,27.85%
2023-08-18,8.25,2023-08-25,7.9,2023-04-27-2023-07-21,8.3-8.75,Sell,5 days,4.24%,Fall by 2.15%,32.09%
2023-10-19,7.81,2023-10-24,7.49,2023-04-27-2023-09-27,7.855-8.75,Sell,3 days,4.1%,Fall by -3.2%,36.19%
2023-10-31,7.34,2023-11-03,7.735,2021-02-15-2023-03-27,6.65-8.975,Sell,3 days,-5.38%,Fall by 0.06%,30.8%
2023-11-22,7.92,2023-11-22,7.92,2023-02-23-2023-11-01,7.48-8.635,Sell,0 days,-0.0%,Fall by 0%,30.8%
2023-12-20,8.5,2023-12-20,8.5,2022-12-14-2023-11-01,7.48-8.05,Sell,0 days,-0.0%,Fall by 0%,30.8%
2024-01-11,8.75,2024-01-26,8.465,2023-11-01-2024-01-03,7.305-8.8,Buy,11 days,-3.26%,Rise by -1.18%,27.55%
2024-03-05,8.035,2024-04-17,8.03,2024-01-03-2024-02-21,8.075-8.56,Sell,31 days,0.06%,Fall by 7.6%,27.61%
2024-06-14,7.475,2024-06-20,7.58,2024-03-28-2024-05-21,7.495-8.145,Sell,4 days,-1.4%,Fall by -0.26%,26.2%
2024-07-05,7.64,2024-07-05,7.64,2024-01-03-2024-06-18,7.61-8.56,Sell,0 days,-0.0%,Fall by 0%,26.2%
2024-07-22,7.74,2024-07-30,7.5,2024-03-28-2024-06-18,7.61-8.145,Sell,6 days,3.1%,Fall by 4.73%,29.31%
2024-08-23,7.51,2024-09-02,7.5,2024-07-15-2024-08-08,7.45-7.82,Sell,6 days,0.13%,Fall by 4.73%,29.44%
2024-09-16,7.54,2024-09-19,7.46,2024-03-28-2024-08-08,7.45-8.145,Sell,3 days,1.06%,Fall by 3.35%,30.5%
2024-09-20,7.145,2024-11-25,8.05,2023-11-01-2024-01-03,7.305-8.8,Sell,46 days,-12.67%,Fall by 0.12%,17.83%
2025-02-27,8.08,2025-02-27,8.08,2024-09-17-2025-02-07,7.07-8.85,Buy,0 days,0.0%,Rise by 0%,17.83%
2025-04-07,7.7,2025-04-11,8.09,2025-02-07-2025-03-18,7.99-8.67,Sell,4 days,-5.06%,Fall by 7.05%,12.77%
2025-06-25,7.58,2025-06-25,7.58,2025-02-07-2025-06-04,7.72-8.67,Sell,0 days,-0.0%,Fall by 0%,12.77%
2025-07-10,7.51,2025-07-18,7.66,2025-03-31-2025-06-04,7.72-7.83,Sell,6 days,-2.0%,Fall by 2.09%,10.77%
2025-08-04,7.6,2025-08-05,7.64,2025-06-17-2025-07-16,7.52-7.955,Sell,1 days,-0.53%,Fall by 1.64%,10.24%
2025-09-23,7.76,2025-09-23,7.76,2023-03-27-2025-09-03,7.645-8.78,Sell,0 days,-0.0%,Fall by 0%,10.24%
