Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2002-10-31,83.7500,2003-07-31,92.4700,195 days,10.41%,10.4119%,Rise by 26.65%,10.4119%
Buy,2009-03-31,75.8400,2009-05-31,85.3900,43 days,12.59%,12.5923%,Rise by 37.22%,23.0042%
