Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2022-03-04,44.35,2022-07-26,35.95,Buy,102 Days,-4.84,Rise by 12.72%,-18.94%,-18.94%
2022-04-01,47.6,2022-07-26,35.95,Buy,82 Days,-5.3,Rise by -0.38%,-24.47%,-43.42%
2022-05-05,42.66,2022-07-13,35.57,Buy,49 Days,-3.03,Rise by -13.13%,-16.62%,-60.03%
2022-06-10,35.75,2022-07-26,35.95,Buy,32 Days,-3.27,Rise by 0.11%,0.56%,-59.48%
2023-06-01,35.24,2023-12-05,24.32,Buy,133 Days,-7.33,Rise by 3.75%,-30.99%,-90.46%
2023-08-11,23.98,2023-12-05,24.32,Buy,82 Days,-4.79,Rise by 5.5%,1.42%,-89.05%
2025-04-02,52.15,2025-07-10,74.05,Buy,71 Days,-7.43,Rise by -12.23%,41.99%,-47.05%
