Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2020-09-30,21.22,2020-12-31,48.74,66 days,2020-06-30/7.72,129.69%,129.69%,Rise by 150.71%,129.69%
Buy,2021-06-30,53.2,2021-09-30,35.63,66 days,2020-12-31/48.74,-33.03%,-33.03%,Rise by -60.43%,96.66%
