Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2020-01-05,3.83,2020-03-22,2.4,54 days,2019-07-28/3.51,-37.34%,-37.34%,Rise by -18.8%,-37.34%,
Buy,2020-06-07,5.59,2020-07-05,9.38,19 days,2020-01-19/4.67,67.80%,67.80%,Rise by 866.01%,30.46%,
Buy,2020-07-12,14.98,2020-07-19,11.09,4 days,2019-03-03/10.06,-25.97%,-25.97%,Rise by 260.48%,4.49%,
Buy,2020-08-30,18.5,2020-11-01,30.58,44 days,2020-07-12/14.98,65.30%,65.30%,Rise by 191.89%,69.79%,
Buy,2021-01-10,58.92,2021-02-28,45.78,34 days,2020-11-29/54.0,-22.30%,-22.30%,Rise by -22.3%,47.49%,
Buy,2023-07-30,14.74,2023-08-20,10.67,14 days,2023-01-29/12.71,-27.61%,-27.61%,Rise by -29.24%,19.88%,
Buy,2024-09-29,6.52,2024-11-03,5.1,24 days,2024-03-10/5.8,-21.78%,-21.78%,Rise by -31.13%,-1.90%,
Buy,2025-07-27,4.92,2025-07-27,4.92,0 days,2025-03-16/4.9,0.00%,0.00%,Rise by 0%,-1.90%,
