Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2013-01-31,1.11,2014-02-28,2.23,281 days,2012-02-29/1.07,101.65%,101.65%,Rise by 49.7%,101.65%,
Buy,2014-08-31,2.34,2014-12-31,1.3,87 days,2014-02-28/2.2317,-44.33%,-44.33%,Rise by -48.39%,57.32%,
Buy,2016-07-31,2.12,2019-09-30,1.65,825 days,2015-10-31/2.0883,-22.20%,-22.20%,Rise by -18.35%,35.12%,
Buy,2020-06-30,2.56,2020-09-30,5.38,66 days,2019-07-31/2.0883,110.10%,110.10%,Rise by 294.66%,145.23%,
Buy,2020-10-31,6.78,2021-08-31,11.19,216 days,2020-09-30/5.375,64.98%,64.98%,Rise by 94.27%,210.20%,
Buy,2021-10-31,12.07,2022-03-31,9.22,108 days,2021-08-31/11.1883,-23.61%,-23.61%,Rise by -23.61%,186.60%,
Buy,2022-06-30,13.41,2022-08-31,10.3,44 days,2021-11-30/13.175,-23.22%,-23.22%,Rise by -36.36%,163.37%,
Buy,2024-09-30,11.83,2024-09-30,11.83,0 days,2023-09-30/10.2667,0.00%,0.00%,Rise by 0%,163.37%,
