Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2020-05-17,2.82,2020-09-20,2.84,2020-05-10,Buy,18 Weeks,0.71%,Rise by 8.51%,178.44%,Normal Case,
2020-06-14,3.05,2020-09-20,2.84,2020-06-07,Buy,14 Weeks,-6.89%,Rise by 7.87%,171.56%,Normal Case,
2020-06-21,3.02,2020-09-20,2.84,2020-06-14,Buy,13 Weeks,-5.96%,Rise by 8.94%,165.6%,Normal Case,
2020-09-06,3.02,2020-11-08,3.14,2020-08-30,Buy,9 Weeks,3.97%,Rise by 8.94%,169.57%,Normal Case,
2020-09-13,2.81,2021-01-24,3.85,2020-08-23,Buy,19 Weeks,37.01%,Rise by 39.5%,206.58%,Normal Case,
2020-09-27,2.875,2021-01-24,3.85,2020-09-20,Buy,17 Weeks,33.91%,Rise by 36.35%,240.5%,Normal Case,
2020-10-25,3.29,2021-01-24,3.85,2020-10-18,Buy,13 Weeks,17.02%,Rise by 19.15%,257.52%,Normal Case,
2020-11-01,3.1,2021-01-24,3.85,2020-10-11,Buy,12 Weeks,24.19%,Rise by 26.45%,281.71%,Normal Case,
2020-12-27,3.57,2021-05-30,3.365,2020-12-20,Buy,22 Weeks,-5.74%,Rise by -0.56%,275.97%,Normal Case,
2021-01-10,3.89,2021-05-30,3.365,2021-01-03,Buy,20 Weeks,-13.5%,Rise by -10.15%,262.47%,Normal Case,
2021-01-31,3.92,2021-05-30,3.365,2021-01-24,Buy,17 Weeks,-14.16%,Rise by -11.99%,248.31%,Normal Case,
2021-03-07,3.6,2021-05-30,3.365,2021-02-28,Buy,12 Weeks,-6.53%,Rise by -1.39%,241.79%,Normal Case,
2021-03-14,3.88,2021-05-30,3.365,2021-02-21,Buy,11 Weeks,-13.27%,Rise by -11.34%,228.51%,Normal Case,
2021-05-09,3.55,2021-07-25,3.46,2021-05-02,Buy,11 Weeks,-2.54%,Rise by -0.85%,225.98%,Normal Case,
2021-05-16,3.52,2021-07-25,3.46,2021-05-09,Buy,10 Weeks,-1.7%,Rise by 0.0%,224.27%,Normal Case,
2021-06-06,3.46,2022-03-27,2.855,2021-05-30,Buy,42 Weeks,-17.49%,Rise by -13.29%,206.79%,Normal Case,
2021-07-25,3.46,2022-03-27,2.855,2021-07-04,Buy,35 Weeks,-17.49%,Rise by -13.29%,189.3%,Normal Case,
2021-09-19,3.41,2022-03-27,2.855,2021-09-12,Buy,27 Weeks,-16.28%,Rise by -12.02%,173.03%,Normal Case,
2021-10-10,3.29,2022-03-27,2.855,2021-10-03,Buy,24 Weeks,-13.22%,Rise by -10.03%,159.8%,Normal Case,
2021-12-05,3.08,2022-03-27,2.855,2021-11-28,Buy,16 Weeks,-7.31%,Rise by -12.34%,152.5%,Normal Case,
2022-01-02,2.86,2022-03-27,2.855,2016-01-31,Buy,12 Weeks,-0.17%,Rise by 1.4%,152.32%,Tangent Case,
2022-01-09,2.895,2022-03-27,2.855,2022-01-02,Buy,11 Weeks,-1.38%,Rise by 0.17%,150.94%,Normal Case,
2022-01-16,2.9,2022-03-27,2.855,2022-01-09,Buy,10 Weeks,-1.55%,Rise by 0.0%,149.39%,Normal Case,
2022-02-13,2.84,2022-09-04,2.93,2022-02-06,Buy,29 Weeks,3.17%,Rise by 5.46%,152.56%,Normal Case,
2022-03-13,2.8,2022-09-04,2.93,2022-03-06,Buy,25 Weeks,4.64%,Rise by 6.96%,157.2%,Normal Case,
2022-03-27,2.855,2022-09-04,2.93,2021-12-26,Buy,23 Weeks,2.63%,Rise by -10.33%,159.83%,Local Extrema Case,
2022-04-10,2.84,2022-09-04,2.93,2022-04-03,Buy,21 Weeks,3.17%,Rise by 5.46%,163.0%,Normal Case,
2022-04-24,2.865,2022-09-04,2.93,2022-04-17,Buy,19 Weeks,2.27%,Rise by -10.65%,165.27%,Normal Case,
2022-05-01,2.865,2022-09-04,2.93,2022-04-24,Buy,18 Weeks,2.27%,Rise by -10.65%,167.54%,Normal Case,
2022-07-03,2.71,2022-09-04,2.93,2022-06-12,Buy,9 Weeks,8.12%,Rise by 11.44%,175.65%,Normal Case,
2022-07-17,2.735,2023-02-12,2.87,2022-07-10,Buy,30 Weeks,4.94%,Rise by 10.42%,180.59%,Normal Case,
2022-08-28,2.94,2023-02-12,2.87,2022-08-14,Buy,24 Weeks,-2.38%,Rise by -11.56%,178.21%,Normal Case,
2022-09-11,2.995,2023-02-12,2.87,2022-09-04,Buy,22 Weeks,-4.17%,Rise by -10.18%,174.04%,Normal Case,
2022-09-25,2.89,2023-02-12,2.87,2022-06-19,Buy,20 Weeks,-0.69%,Rise by -10.03%,173.34%,Local Extrema Case,
2022-11-06,2.79,2023-02-12,2.87,2022-10-30,Buy,14 Weeks,2.87%,Rise by 3.76%,176.21%,Normal Case,
2022-12-18,2.68,2023-03-19,2.775,2022-12-11,Buy,13 Weeks,3.54%,Rise by 8.02%,179.76%,Normal Case,
2022-12-25,2.575,2023-03-19,2.775,2022-12-18,Buy,12 Weeks,7.77%,Rise by 12.43%,187.52%,Normal Case,
2023-02-19,2.82,2023-06-18,2.7,2023-02-12,Buy,17 Weeks,-4.26%,Rise by -2.13%,183.27%,Normal Case,
2023-03-05,2.895,2023-06-18,2.7,2023-02-26,Buy,15 Weeks,-6.74%,Rise by -4.66%,176.53%,Normal Case,
2023-05-07,2.715,2024-01-07,2.49,2023-04-30,Buy,35 Weeks,-8.29%,Rise by -10.5%,168.24%,Normal Case,
2023-05-28,2.745,2024-01-07,2.49,2023-05-21,Buy,32 Weeks,-9.29%,Rise by -10.02%,158.95%,Normal Case,
2023-08-06,2.67,2024-01-07,2.49,2023-07-30,Buy,22 Weeks,-6.74%,Rise by -13.11%,152.21%,Normal Case,
2023-09-24,2.43,2024-01-07,2.49,2023-09-03,Buy,15 Weeks,2.47%,Rise by 4.32%,154.68%,Normal Case,
2023-10-08,2.495,2024-01-07,2.49,2023-10-01,Buy,13 Weeks,-0.2%,Rise by 1.6%,154.48%,Normal Case,
2023-10-15,2.44,2024-01-07,2.49,2023-09-24,Buy,12 Weeks,2.05%,Rise by 3.89%,156.53%,Normal Case,
2024-01-07,2.49,2024-08-11,2.255,2023-12-24,Buy,31 Weeks,-9.44%,Rise by -10.44%,147.09%,Normal Case,
2024-04-07,2.42,2024-08-11,2.255,2024-03-31,Buy,18 Weeks,-6.82%,Rise by -13.22%,140.28%,Normal Case,
2024-07-07,2.23,2024-09-08,2.28,2024-06-30,Buy,9 Weeks,2.24%,Rise by 3.59%,142.52%,Normal Case,
2024-07-28,2.205,2024-09-29,2.125,2024-07-21,Buy,9 Weeks,-3.63%,Rise by 4.76%,138.89%,Normal Case,
2024-08-18,2.3,2024-12-15,2.18,2024-07-28,Buy,17 Weeks,-5.22%,Rise by -10.0%,133.67%,Normal Case,
2024-09-15,2.28,2024-12-15,2.18,2024-09-01,Buy,13 Weeks,-4.39%,Rise by 1.32%,129.29%,Normal Case,
2024-11-03,2.12,2025-03-09,2.215,2024-10-27,Buy,18 Weeks,4.48%,Rise by 8.96%,133.77%,Normal Case,
2024-12-29,2.31,2025-03-09,2.215,2024-12-15,Buy,10 Weeks,-4.11%,Rise by 0.87%,129.65%,Normal Case,
2025-01-05,2.26,2025-03-09,2.215,2024-12-29,Buy,9 Weeks,-1.99%,Rise by 3.1%,127.66%,Normal Case,
2025-01-12,2.19,2025-06-15,2.265,2024-12-22,Buy,22 Weeks,3.42%,Rise by 6.39%,131.09%,Normal Case,
2025-02-09,2.285,2025-06-15,2.265,2025-02-02,Buy,18 Weeks,-0.88%,Rise by 1.97%,130.21%,Normal Case,
2025-02-16,2.33,2025-06-15,2.265,2025-01-26,Buy,17 Weeks,-2.79%,Rise by 0.0%,127.42%,Normal Case,
2025-03-02,2.205,2025-06-15,2.265,2025-02-09,Buy,15 Weeks,2.72%,Rise by 5.67%,130.14%,Normal Case,
2025-03-09,2.215,2025-06-15,2.265,2025-03-02,Buy,14 Weeks,2.26%,Rise by 5.19%,132.4%,Normal Case,
2025-03-30,2.16,2025-06-15,2.265,2025-03-23,Buy,11 Weeks,4.86%,Rise by 7.87%,137.26%,Normal Case,
2025-04-06,2.18,2025-06-15,2.265,2025-01-19,Buy,10 Weeks,3.9%,Rise by 6.88%,141.16%,Local Extrema Case,
2025-04-06,2.18,2025-06-15,2.265,2025-03-30,Buy,10 Weeks,3.9%,Rise by 6.88%,145.06%,Normal Case,
2025-05-25,2.33,2025-08-10,2.365,2025-05-18,Buy,11 Weeks,1.5%,Rise by 3.86%,146.56%,Normal Case,
2025-08-03,2.36,2025-11-02,2.51,2025-07-27,Buy,13 Weeks,6.36%,Rise by 6.36%,152.92%,Normal Case,
2025-08-24,2.42,2025-11-02,2.51,2025-08-17,Buy,10 Weeks,3.72%,Rise by 3.72%,156.64%,Normal Case,
2025-09-07,2.39,2025-09-07,2.39,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,156.64%,Normal Case,
2025-10-12,2.5,2025-10-12,2.5,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,156.64%,Normal Case,
