Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2022-04-07,42.88,2023-08-21,34.1,357 days,2022-01-05/42.49,-20.48%,-20.48%,Rise by -4.5%,-20.48%
Buy,2023-11-15,38.6,2025-09-05,30.84,472 days,2023-08-31/37.95,-20.10%,-20.10%,Rise by -4.15%,-40.58%
