Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2012-05-27,91.05,2014-07-13,100.37,554 days,10.240000%,10.240000%,Rise by 1.360000%,10.240000%
Buy,2014-08-10,93.55,2016-02-14,117.93,394 days,26.060000%,26.060000%,Rise by 1.400000%,36.300000%
Buy,2018-02-25,163.06,2018-12-30,175.56,219 days,7.670000%,7.670000%,Rise by 3.590000%,43.960000%
Buy,2019-11-10,193.61,2021-10-24,238.44,509 days,23.150000%,23.150000%,Rise by 12.130000%,67.120000%
Buy,2022-03-20,238.92,2023-08-06,287.02,359 days,20.130000%,20.130000%,Rise by 5.420000%,87.250000%
Buy,2023-09-03,280.94,2023-09-03,280.94,0 days,0.00%,0.00%,Rise by 0%,87.250000%
