Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-02,17.44,2021-04-14,17.31,2020-11-04-2021-01-13,14.62-19.07,Buy,51 days,-0.75%,Rise by 7.45%,-0.75%
2021-02-22,17.61,2021-02-25,17.39,2021-01-13-2021-01-29,17.23-18.4,Sell,3 days,1.25%,Fall by 0.46%,0.5%
2021-04-27,18.11,2021-04-27,18.11,2020-11-04-2021-04-09,14.62-19.56,Buy,0 days,0.0%,Rise by 0%,0.5%
2021-08-30,23.72,2021-09-09,22.93,2021-06-25-2021-07-19,20.77-21.13,Sell,8 days,3.33%,Fall by 4.84%,3.83%
2021-09-30,22.25,2021-09-30,22.25,2020-11-04-2021-08-23,14.62-24.14,Buy,0 days,0.0%,Rise by 0%,3.83%
2021-10-26,22.69,2021-11-02,22.66,2021-08-23-2021-10-08,23.0-23.9,Sell,5 days,0.13%,Fall by 2.03%,3.97%
2021-11-02,22.66,2022-01-06,24.11,2021-10-08-2021-10-19,21.73-24.28,Buy,47 days,6.4%,Rise by 4.15%,10.37%
2022-01-06,24.11,2022-01-10,24.77,2021-10-19-2021-12-06,22.37-23.94,Sell,2 days,-2.74%,Fall by 11.95%,7.63%
2022-01-25,22.48,2022-01-26,22.39,2020-11-10-2022-01-12,14.4-26.39,Sell,1 days,0.4%,Fall by 0.89%,8.03%
2022-01-26,22.39,2022-01-26,22.39,2021-12-06-2022-01-12,21.89-26.39,Buy,0 days,0.0%,Rise by 0%,8.03%
2022-01-27,21.81,2022-01-31,23.57,2021-12-06-2022-01-12,21.89-26.39,Sell,2 days,-8.07%,Fall by 5.85%,-0.04%
2022-02-03,22.76,2022-02-10,22.94,2020-11-04-2022-01-12,14.62-26.39,Sell,5 days,-0.79%,Fall by 3.4%,-0.83%
2022-02-09,23.41,2022-02-10,22.94,2022-01-12-2022-01-27,22.38-25.51,Sell,1 days,2.01%,Fall by 3.4%,1.18%
2022-03-01,22.16,2022-03-14,24.69,2021-08-23-2022-01-27,22.38-23.9,Sell,9 days,-11.42%,Fall by 14.18%,-10.24%
2022-03-23,24.31,2022-04-11,23.05,2022-01-12-2022-02-24,22.25-25.51,Sell,13 days,5.18%,Fall by 12.71%,-5.06%
2022-04-13,21.19,2022-04-13,21.19,2022-02-24-2022-03-31,21.04-25.21,Sell,0 days,-0.0%,Fall by 0%,-5.06%
2022-04-26,20.12,2022-05-04,20.61,2020-11-04-2021-10-19,14.62-24.28,Sell,6 days,-2.44%,Fall by 10.72%,-7.49%
2022-04-29,19.87,2022-05-04,20.61,2020-11-04-2021-08-23,14.62-24.14,Sell,3 days,-3.72%,Fall by 10.72%,-11.22%
2022-05-12,19.53,2022-05-16,18.94,2021-10-19-2022-04-19,20.46-23.94,Sell,2 days,3.02%,Fall by 6.71%,-8.2%
2022-06-13,17.85,2022-06-13,17.85,2021-06-25-2022-05-25,18.27-21.13,Sell,0 days,-0.0%,Fall by 0%,-8.2%
2022-07-14,17.9,2022-07-14,17.9,2021-08-23-2022-06-17,17.95-23.9,Sell,0 days,-0.0%,Fall by 0%,-8.2%
2022-07-28,19.15,2022-07-28,19.15,2022-01-12-2022-06-17,17.95-25.51,Sell,0 days,-0.0%,Fall by 0%,-8.2%
2022-09-08,18.53,2022-09-08,18.53,2022-06-17-2022-08-10,17.52-20.6,Buy,0 days,0.0%,Rise by 0%,-8.2%
2022-09-19,17.41,2022-09-22,16.68,2022-06-17-2022-08-10,17.52-20.6,Sell,3 days,4.19%,Fall by -7.97%,-4.0%
2022-10-12,17.1,2022-11-01,18.91,2021-06-25-2022-09-23,16.71-21.13,Sell,14 days,-10.58%,Fall by 6.24%,-14.59%
2022-11-08,18.74,2022-11-08,18.74,2021-08-23-2022-09-23,16.71-23.9,Sell,0 days,-0.0%,Fall by 0%,-14.59%
2022-11-22,19.37,2022-12-09,18.49,2022-03-31-2022-09-23,16.71-24.89,Sell,13 days,4.54%,Fall by 4.38%,-10.05%
2022-12-08,19.58,2022-12-09,18.49,2022-08-10-2022-09-23,16.71-20.31,Sell,1 days,5.57%,Fall by 4.38%,-4.48%
2022-12-14,18.72,2022-12-14,18.72,2022-09-23-2022-12-01,16.39-20.57,Buy,0 days,0.0%,Rise by 0%,-4.48%
2023-01-30,18.69,2023-02-09,19.34,2022-12-01-2023-01-06,17.84-20.25,Sell,8 days,-3.48%,Fall by 10.7%,-7.96%
2023-03-06,18.26,2024-09-03,22.98,2023-01-06-2023-02-09,17.47-19.59,Buy,391 days,25.85%,Rise by 1.65%,17.89%
2023-03-17,16.89,2023-03-24,16.8,2023-01-06-2023-02-09,17.47-19.59,Sell,5 days,0.53%,Fall by 10.95%,18.43%
2023-04-10,17.39,2023-04-13,15.4,2023-02-09-2023-03-22,16.91-19.3,Sell,3 days,11.44%,Fall by 2.4%,29.87%
2023-04-13,15.4,2023-04-19,14.82,2022-09-23-2022-12-01,16.39-20.57,Sell,4 days,3.77%,Fall by -1.42%,33.63%
2023-04-19,14.82,2023-04-21,14.87,2020-11-04-2021-04-09,14.62-19.56,Sell,2 days,-0.34%,Fall by -1.08%,33.3%
