Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-11-11,50.18,2023-03-08,40.12,344 days,2021-08-23/49.93,-20.05%,-20.05%,Rise by 8.97%,-20.05%
Buy,2024-05-13,28.44,2025-04-07,22.63,235 days,2024-03-11/28.37,-20.43%,-20.43%,Rise by 10.37%,-40.48%
Buy,2025-08-22,25.88,2025-08-22,25.88,0 days,2025-07-10/25.78,0.00%,0.00%,Rise by 0%,-40.48%
