Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1982-12-31,1.36,1986-12-31,2.41,1043 days,1981-12-31/1.0525,77.13%,77.13%,Rise by 77.13%,77.13%
Buy,1989-12-31,2.75,1991-12-31,6.64,521 days,1986-12-31/2.4114,141.73%,141.73%,Rise by 1338.83%,218.85%
Buy,1995-12-31,9.96,1997-12-31,23.58,522 days,1991-12-31/6.6414,136.71%,136.71%,Rise by 338.1%,355.56%
Buy,1998-12-31,39.53,1999-12-31,30.78,261 days,1997-12-31/23.5808,-22.15%,-22.15%,Rise by -26.63%,333.41%
Buy,2000-12-31,43.64,2002-12-31,29.0,521 days,1998-12-31/39.5319,-33.54%,-33.54%,Rise by -23.2%,299.87%
Buy,2012-12-31,23.8,2018-12-31,41.41,1565 days,2007-12-31/21.5655,74.04%,74.04%,Rise by 74.04%,373.91%
Buy,2021-12-31,59.05,2023-12-31,28.79,520 days,2000-12-31/43.6433,-51.24%,-51.24%,Rise by -58.26%,322.66%
