Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-04-30,21.6166,2008-10-31,12.6158,132 days,-41.64%,-41.6384%,Rise by -25.25%,-41.6384%
Buy,2009-03-31,7.1568,2009-04-30,8.7165,22 days,21.79%,21.7933%,Rise by 69.58%,-19.8451%
