Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2019-06-16,144.59,2020-01-12,156.04,Buy,149 days,Rise by -16.520000%,7.92
2020-12-13,341.22,2021-12-05,228.8,Buy,254 days,Rise by 6.850000%,-32.95
2021-03-07,274.98,2021-05-30,241.57,Sell,59 days,Fall by 12.940000%,12.15
2021-10-31,289.4,2023-08-20,131.87,Buy,469 days,Rise by -18.700000%,-54.43
2022-01-16,218.56,2022-02-13,161.93,Sell,19 days,Fall by 38.150000%,25.91
2022-01-30,172.98,2022-03-13,124.29,Sell,29 days,Fall by 16.300000%,28.15
2023-01-15,92.06,2023-02-19,125.33,Buy,24 days,Rise by 86.870000%,36.14
2024-02-18,246.25,2024-03-24,264.95,Buy,24 days,Rise by 26.010000%,7.59
2024-11-24,475.04,2025-02-16,638.18,Buy,59 days,Rise by 34.340000%,34.34
2025-02-16,638.18,2025-06-29,772.6,Buy,94 days,Rise by -21.140000%,21.06
