Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-12-05,62.71,2012-03-18,49.93,334 days,2010-11-07/60.09,-20.38%,-20.38%,Rise by -13.99%,-20.38%
Buy,2016-02-07,17.05,2016-07-03,29.05,104 days,2015-07-12/16.75,70.38%,70.38%,Rise by 51.5%,50.00%
Buy,2019-06-16,23.33,2020-07-12,38.4,279 days,2019-02-24/23.06,64.59%,64.59%,Rise by 27.99%,114.60%
Buy,2022-03-06,37.4,2022-06-26,29.66,79 days,2021-11-14/34.77,-20.70%,-20.70%,Rise by -17.43%,93.90%
Buy,2023-04-09,34.43,2023-08-20,27.45,94 days,2023-01-15/32.65,-20.27%,-20.27%,Rise by -11.68%,73.63%
Buy,2024-04-07,33.84,2025-06-15,54.46,309 days,2023-12-03/31.81,60.93%,60.93%,Rise by 12.8%,134.56%
Buy,2025-08-10,58.06,2025-08-10,58.06,0 days,2025-06-15/54.46,0.00%,0.00%,Rise by 0%,134.56%
