Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2018-11-11,53.3075,2019-03-03,57.0495,79 days,7.02%,7.0197%,Rise by 19.32%,7.0197%,
Buy,2020-04-05,54.8940,2020-04-12,60.5725,4 days,10.34%,10.3445%,Rise by 40.43%,17.3641%,
Buy,2022-05-15,116.5155,2023-01-08,88.1600,169 days,-24.34%,-24.3362%,Rise by 3.14%,-6.9721%,
Buy,2025-03-23,166.2500,2025-07-06,180.5500,74 days,8.60%,8.6015%,Rise by 53.53%,1.6294%,
