Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2024-11-06,75.37,2025-01-09,68.92,Buy,46 Days,-3.38,Rise by -5.37%,-8.56%,-8.56%,
2024-12-02,71.3,2025-05-16,75.95,Buy,119 Days,-7.92,Rise by 4.45%,6.52%,-2.04%,
