Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-03,19.5,2022-03-11,25.97,Buy,70 Days,-5.42,Rise by 7.59%,33.18%,33.18%
2022-07-05,24.97,2022-11-10,25.66,Buy,92 Days,-4.3,Rise by 2.68%,2.76%,35.94%
2022-07-15,25.07,2022-11-10,25.66,Buy,84 Days,-3.23,Rise by 4.15%,2.35%,38.3%
2024-01-03,22.14,2024-03-21,22.87,Buy,56 Days,-4.29,Rise by 2.12%,3.3%,41.59%
2024-08-01,22.31,2024-09-27,22.32,Buy,41 Days,-4.32,Rise by 0.94%,0.04%,41.64%
2025-04-03,21.74,2025-05-16,21.19,Buy,31 Days,-3.03,Rise by -1.7%,-2.53%,39.11%
2025-05-01,20.67,2025-10-01,22.49,Buy,109 Days,-6.79,Rise by 4.45%,8.81%,47.91%
2025-08-01,22.09,2025-09-19,22.26,Buy,35 Days,-4.39,Rise by 0.45%,0.77%,48.68%
