Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2022-09-11,10.6,2022-11-20,9.19,2022-09-04,Buy,10 Weeks,-13.3%,Rise by 15.85%,-358.05%,Normal Case
2022-09-18,10.25,2022-11-20,9.19,2022-09-11,Buy,9 Weeks,-10.34%,Rise by 19.8%,-368.39%,Normal Case
2022-09-25,9.44,2023-02-19,10.35,2022-06-19,Buy,21 Weeks,9.64%,Rise by -15.78%,-358.75%,Local Extrema Case
2022-10-02,10.1,2023-02-19,10.35,2022-09-25,Buy,20 Weeks,2.48%,Rise by -14.75%,-356.28%,Normal Case
2022-10-16,9.89,2023-02-19,10.35,2022-10-09,Buy,18 Weeks,4.65%,Rise by -12.94%,-351.63%,Normal Case
2022-11-06,12.28,2023-02-19,10.35,2022-10-30,Buy,15 Weeks,-15.72%,Rise by -35.26%,-367.34%,Normal Case
2022-12-11,9.31,2023-02-19,10.35,2022-12-04,Buy,10 Weeks,11.17%,Rise by 15.36%,-356.17%,Normal Case
2023-03-19,9.19,2023-08-06,11.28,2023-03-12,Buy,20 Weeks,22.74%,Rise by 38.85%,-333.43%,Normal Case
2023-05-28,8.82,2023-08-06,11.28,2023-05-21,Buy,10 Weeks,27.89%,Rise by 44.67%,-305.54%,Normal Case
2023-07-02,9.98,2024-01-14,11.02,2023-06-25,Buy,28 Weeks,10.42%,Rise by -10.82%,-295.12%,Normal Case
2023-11-05,9.69,2024-01-14,11.02,2023-10-22,Buy,10 Weeks,13.73%,Rise by 33.64%,-281.39%,Normal Case
2024-01-07,11.89,2024-04-14,17.97,2023-12-24,Buy,14 Weeks,51.14%,Rise by 69.3%,-230.26%,Normal Case
2024-03-10,17.0,2024-06-30,22.71,2024-03-03,Buy,16 Weeks,33.59%,Rise by 37.71%,-196.67%,Normal Case
2024-04-14,17.97,2024-06-30,22.71,2024-03-24,Buy,11 Weeks,26.38%,Rise by 30.27%,-170.29%,Normal Case
2024-06-02,20.9,2024-08-04,17.88,2024-05-26,Buy,9 Weeks,-14.45%,Rise by 12.01%,-184.74%,Normal Case
2024-07-07,22.68,2025-01-05,41.35,2024-06-30,Buy,26 Weeks,82.32%,Rise by -11.29%,-102.42%,Normal Case
2024-07-21,23.41,2025-01-05,41.35,2024-07-14,Buy,24 Weeks,76.63%,Rise by -19.09%,-25.79%,Normal Case
2024-10-13,26.27,2025-01-05,41.35,2024-09-29,Buy,12 Weeks,57.4%,Rise by 58.62%,31.62%,Normal Case
2024-10-27,27.06,2025-01-05,41.35,2024-10-20,Buy,10 Weeks,52.81%,Rise by 141.24%,84.42%,Normal Case
2024-11-10,30.54,2025-03-02,50.1,2024-11-03,Buy,16 Weeks,64.05%,Rise by 113.75%,148.47%,Normal Case
2024-12-29,39.02,2025-03-02,50.1,2024-12-15,Buy,9 Weeks,28.4%,Rise by 67.3%,176.87%,Normal Case
2025-01-05,41.35,2025-08-03,99.9,2024-12-22,Buy,30 Weeks,141.6%,Rise by -16.54%,318.46%,Normal Case
2025-01-12,40.08,2025-08-03,99.9,2025-01-05,Buy,29 Weeks,149.25%,Rise by -13.9%,467.71%,Normal Case
2025-02-09,55.86,2025-08-03,99.9,2025-02-02,Buy,25 Weeks,78.84%,Rise by -24.96%,546.55%,Normal Case
2025-02-16,65.28,2025-08-03,99.9,2025-01-26,Buy,24 Weeks,53.03%,Rise by -47.14%,599.59%,Normal Case
2025-03-30,41.92,2025-08-03,99.9,2025-03-23,Buy,18 Weeks,138.31%,Rise by 173.45%,737.9%,Normal Case
2025-05-25,63.17,2025-08-03,99.9,2025-05-18,Buy,10 Weeks,58.14%,Rise by 81.46%,796.04%,Normal Case
2025-06-22,78.5,2025-08-31,104.03,2025-06-15,Buy,10 Weeks,32.52%,Rise by 46.03%,828.57%,Normal Case
2025-06-29,83.03,2025-08-31,104.03,2025-06-22,Buy,9 Weeks,25.29%,Rise by 76.78%,853.86%,Normal Case
2025-08-10,114.63,2025-10-26,139.79,2021-10-10,Buy,11 Weeks,21.95%,Rise by 28.05%,875.81%,Tangent Case
2025-10-12,138.96,2025-10-12,138.96,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,875.81%,Normal Case
2025-10-19,129.91,2025-10-19,129.91,2021-10-17,Buy,0 Weeks,0.0%,Rise by 0%,875.81%,Tangent Case
