Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,HDFCBANK.NS,Long,Daily,2025-08-07,997.7,2025-10-28,1003.55,0.5863486017840943,58,89.74,39,137,
FRACTAL TRACK,HDFCBANK.NS,Long,Daily,2025-05-13,961.3,2025-06-13,958.8,-0.26006449599500675,23,89.74,39,137,
FRACTAL TRACK,HDFCBANK.NS,Long,Daily,2024-12-24,899.05,2025-07-29,1010.8,12.429786997386131,155,89.74,39,137,
FRACTAL TRACK,HDFCBANK.NS,Long,Daily,2024-05-14,730.475,2025-04-28,960.1,31.435025154864984,249,89.74,39,137,
